gene	SZ
PTTG1IP	-4.76236610399944
CXCL3	-4.76331685631367
STAU2	-4.76335885678962
MRPL55	-4.76535079334077
IRGQ	-4.76681706351489
ZNF821	-4.76735708425693
STAT2	-4.76749749354637
NNT	-4.76965738882896
GOLGA8N	-4.76977933596524
GPR89B	-4.7702152643107
LYRM7	-4.771832482621
LIG1	-4.77288502733632
LRRC7	-4.7750354680432
ELP3	-4.77729609938646
PRKAG2	-4.77732050496672
C17orf67	-4.77774560636106
PHKB	-4.78009658344501
PEX19	-4.78040166750239
HSD17B4	-4.78398091874305
EZH1	-4.78882564396512
C11orf54	-4.79180975356057
GANAB	-4.79320090978918
C11orf71	-4.79334633970584
DHX32	-4.79399616262794
TRDV2	-4.79707416771508
CNST	-4.79889193253922
NFATC3	-4.80106644278187
HMGXB3	-4.80165014483249
MED13	-4.80250151528013
PTGDR	-4.80420742078912
AL133342.1	-4.80531141592813
STX12	-4.8062413723007
USPL1	-4.80695752051713
NOL12	-4.80711898083349
GLIPR2	-4.80822775206945
AC084018.2	-4.80917892273
ATP6V0E1	-4.80945855932976
BANK1	-4.80960306250521
SYTL1	-4.81049893388238
ZNF335	-4.81196101583918
KCNK17	-4.81391740079816
LCP2	-4.81442019564672
LLGL1	-4.81494018445366
FGD5-AS1	-4.81666516805648
GTSCR1	-4.8175888141386
FBXO2	-4.81897804155977
KLRC4	-4.8193125549682
C1orf109	-4.81960406970538
PAFAH2	-4.82090949405351
AC245060.5	-4.82338924966643
PARP4	-4.82406309993404
C1RL	-4.825360778279
IL21R	-4.83030790632069
SUSD6	-4.83113153690249
CEP290	-4.83186081390397
PSTPIP2	-4.83446356542363
HNRNPAB	-4.83878729244464
C2CD3	-4.83981377431051
ZNF280B	-4.84064988313558
PMS1	-4.84234809850432
SCAMP4	-4.84894854213845
DHRS4	-4.85521477791954
C20orf194	-4.85664112794806
PPP3CA	-4.85760806334449
NFAT5	-4.85945248514844
E2F3	-4.85947869975759
KMT5C	-4.86200931522374
TECR	-4.86437549722001
ANKRD28	-4.8651283295517
SYNGR1	-4.86554371726694
SLC16A11	-4.86690704819093
UFM1	-4.87090588481934
SUPT6H	-4.87313165436964
SOS2	-4.87376649013781
TMEM202-AS1	-4.87527613387428
LINC01551	-4.87623465462625
WASL	-4.88139178019275
MUM1	-4.88353937695998
ACADM	-4.88357360762386
CORO1C	-4.88526644657708
NSUN3	-4.88563454554197
ZBTB4	-4.88765844517581
C14orf132	-4.88820747033158
TMTC2	-4.89285752621844
ZBTB37	-4.89468284469882
SBNO2	-4.89507929593328
TMC6	-4.89595216822717
DEK	-4.89709101679645
ZBTB40	-4.89722502901123
CLEC5A	-4.89803458504535
MBD3	-4.89843897518055
TXNDC16	-4.89878734350717
AC026471.1	-4.90128730178968
CHN1	-4.90260345784654
HSP90B1	-4.90563596129045
SLC11A1	-4.90713173132128
WDR37	-4.90858472140303
ARFGAP3	-4.90978933803188
PARVG	-4.91077230135332
C8orf33	-4.91117481415862
COG6	-4.91188997876637
TSPAN31	-4.91313184709278
MINK1	-4.92003268342247
DNAJC27-AS1	-4.92053994190169
HIST1H2BF	-4.92175327319069
RABL2A	-4.92627316142079
EDEM1	-4.92659962128309
C9orf47	-4.92770760644489
UBR3	-4.92840688426638
UBXN2A	-4.92896498874696
KATNBL1	-4.92932125450727
NBPF3	-4.93137321964204
RNF146	-4.93339138084784
ENTPD3-AS1	-4.93943143415802
GIGYF2	-4.94051740934826
GGT1	-4.9408991586217
USO1	-4.94107969392966
FAM41C	-4.94374019331164
ANKFY1	-4.94446544029306
RSRP1	-4.94628403604888
ZNF441	-4.94763137482677
CCPG1	-4.95109208106898
SPTLC1	-4.95188871246061
TRAT1	-4.95194197183633
PDIK1L	-4.95247918680649
CLEC2D	-4.9538674948378
VARS2	-4.95613106288845
MTMR6	-4.95678544357153
FAM98B	-4.96208658017334
PRDM2	-4.9625402172159
MCM3AP	-4.96274083155432
TMEM65	-4.9627516402913
GTF2H5	-4.9646632218217
PRKAR1A	-4.96812548659657
DHX58	-4.96834458740334
PLEKHA8	-4.96844921393168
ALCAM	-4.96883120829193
LRMP	-4.97183761603907
TLK2	-4.97418798969508
PTBP1	-4.97641428891076
SNRNP200	-4.97751543634215
HOOK1	-4.97846648382587
THRA	-4.98527459512732
AC022706.1	-4.98568167063881
PIGO	-4.98797604933668
EML2	-4.98801088019488
AC025580.3	-4.99477284969087
AC005520.2	-4.99478817458202
AC007613.1	-4.99639532777924
CPPED1	-5.00006293916638
DNASE2	-5.00475184829262
STK39	-5.00544502192863
SEC31A	-5.00753036180536
DCAF8	-5.00952917031518
LINC01136	-5.0112277675149
NCF4	-5.01154567777324
ATF2	-5.01157439225061
GOLGA2	-5.01439920004411
DUOX1	-5.01644644630552
A1BG	-5.0188326460278
SINHCAF	-5.01959010261167
KCNA3	-5.02072398725037
AC137932.3	-5.02159425569596
SCAPER	-5.0222771246398
FAR1	-5.0226304894291
TRIM73	-5.02408054514892
PTGDR2	-5.02449928702736
UBLCP1	-5.0313252721552
CD300LB	-5.03286846226605
KHDRBS2	-5.03597873297144
LRIF1	-5.03605531224835
AC079807.1	-5.03654250244186
ST3GAL6	-5.03938255084391
S100A6	-5.04312026545827
PDXK	-5.04367787490955
PTPN11	-5.04529054051182
MNAT1	-5.05169740770374
TNFAIP2	-5.05252757409132
PI16	-5.05259280959254
NT5C	-5.05317675442034
CCDC47	-5.05320030761354
RFFL	-5.05532688675787
ZC3H7B	-5.06045587894976
NBEAL2	-5.06328367675621
AC009309.1	-5.06488853814586
IQGAP2	-5.06917883933333
ZZEF1	-5.07000449720347
GPR141	-5.07012961296405
CAPN1	-5.07067957216223
VNN3	-5.0723174851994
MAML3	-5.0732120105006
RASSF3	-5.07346627168518
RASAL3	-5.07379325957258
SNX16	-5.074254211007
GMPPB	-5.07738706603489
COL9A3	-5.07773708299151
TRAPPC11	-5.0780874143639
NDUFB10	-5.07827869394496
LINC01943	-5.07888938437399
HNRNPR	-5.08157405611641
MAN1A1	-5.08412000540147
STAU1	-5.08501061425979
APOL3	-5.08519104668064
AKAP7	-5.08588912966865
TPD52	-5.08630579294053
ATG9B	-5.0884267437512
GZF1	-5.08963957213625
NIT2	-5.09044570233847
PAXX	-5.09233184031581
SLC25A29	-5.09258091663643
TTC13	-5.09452930038258
APPL2	-5.09530067115929
ALDH1A1	-5.09586312401433
TRAV17	-5.0964263084688
LEMD2	-5.09743085719674
CD93	-5.09905169574608
NRG1	-5.10245943131463
PNPLA7	-5.10315339314688
CMIP	-5.1039405967705
ITSN2	-5.10553071075055
CRCP	-5.10928572232262
IL6	-5.11212156216597
RETN	-5.11393684663422
ZMYM6	-5.11422523535914
SPAST	-5.11475941754303
WDR45B	-5.11816335359864
DNAJA2	-5.12168050689602
ORMDL1	-5.12425292564847
RINL	-5.12624713203541
RFTN1	-5.12677238276881
RIMKLB	-5.12965574228405
GSTM3	-5.13107202366746
MAML2	-5.13455334950588
KPNA1	-5.13516134588721
TMEM87B	-5.13646567616888
EXPH5	-5.13728718416102
PPCDC	-5.13777883629684
ZNF407	-5.13780222573969
AC008764.8	-5.13815043920976
ZNF609	-5.14041310808176
FUOM	-5.14408147609888
NAGA	-5.14687655217177
TNRC18	-5.14804760503089
RAD50	-5.15203071131605
FN3KRP	-5.15230674820564
SPIN1	-5.15246258096624
IQCG	-5.15381265420508
DUSP16	-5.15440436844755
PDE4DIP	-5.15459671690855
BICRAL	-5.15516211631478
IWS1	-5.15929751270204
KRIT1	-5.16052150834846
THAP7-AS1	-5.16065339391673
MGRN1	-5.16389355982226
KIF16B	-5.16546844268066
LIPA	-5.16729795553233
ANKRD36B	-5.16978077946525
RNF44	-5.17004551762735
FAM120B	-5.17647911939045
MYLPF	-5.17690010490904
TUBGCP6	-5.17789887319605
HLTF	-5.17791621769041
DDX6	-5.1800521290618
FBXO9	-5.1806944230869
ARHGAP32	-5.18378587065237
CTSO	-5.18416899585712
KLHL6	-5.19120267394605
ASAP1	-5.19412024027446
HLA-DMA	-5.19533936544214
FBXW7	-5.19661250234087
RBM4	-5.19674951240856
SRPRA	-5.19693188816465
RIF1	-5.19782454328528
FMC1	-5.20072591608334
TRPM7	-5.20211919859771
RALBP1	-5.20295264970662
TMEM30A	-5.20348794414881
AL021368.2	-5.20487090123605
ABCF1	-5.20705599242101
MAST4	-5.20744068131327
GRK3	-5.20782433561099
CYTH2	-5.20914602487858
FGF7	-5.21301409295362
SWAP70	-5.21913292915992
FIG4	-5.21953296501347
REX1BD	-5.22016895227608
GPBP1	-5.22035103674625
PPM1F	-5.22184377781941
KIF21A	-5.22313866573085
DDB2	-5.22636631062696
CCDC84	-5.23048441519874
AC240274.1	-5.23049079257931
RUNX2	-5.23227077100277
FBXW4	-5.23248459166137
RBL2	-5.23389493719773
MAP2K4	-5.23610285408454
TFEC	-5.23705871510264
RABEP1	-5.23723107275276
KDSR	-5.23743932625349
AP004609.3	-5.23777784187164
MKKS	-5.23903307678638
DENND4B	-5.24060893103356
EIF4EBP3	-5.24190097612405
EAF2	-5.24347767088313
ST8SIA4	-5.24465245733713
ATL3	-5.24548948447947
ETNK1	-5.25003281888906
NOMO1	-5.25009557812968
TBCK	-5.25135361949357
SUPT20H	-5.25174886368541
RXRB	-5.25774858226134
KCTD9	-5.25879172435557
C3orf14	-5.26597709513434
SLC2A6	-5.26603736600219
KPNB1	-5.26617590182035
NR3C2	-5.26684977416422
YTHDC1	-5.26701653116221
PDS5B	-5.26771007927425
LRRC27	-5.2709059778178
RABGEF1	-5.27399221868932
ZNF451	-5.27488828858378
WDFY3	-5.27635598472043
ZNF891	-5.28062202681395
TAX1BP1	-5.28264132987885
WDR83	-5.28485249882337
SBF2	-5.28578554579851
RABL6	-5.28607073572362
PPP1R9B	-5.28686756717184
PRSS21	-5.28689973083863
BCL2A1	-5.28806079149206
CD8A	-5.29072747849969
SMARCC1	-5.29445726484009
PEX1	-5.29616449461646
POLR1D	-5.2966616677834
ATG14	-5.29999276879086
P4HA1	-5.30103183857531
GNL1	-5.30197206657791
MANBA	-5.30375738310885
ORMDL3	-5.30501247405476
ZCCHC7	-5.30512297864234
DNMT1	-5.3073331325754
MOB1B	-5.31100701341948
ENO2	-5.31112001642995
AGA	-5.31196854147538
FCHSD2	-5.31355359829636
CCND2	-5.31596725101524
GALM	-5.32258797923171
DCAF6	-5.32266469020137
CD2AP	-5.32319643616357
SRSF3	-5.32495776242764
TERF2	-5.32678840362487
DDX60	-5.32919583597828
SSBP1	-5.32935032479979
PRNP	-5.32968719297348
AC072061.1	-5.3307251202509
LENG8-AS1	-5.33303640793266
NFATC2IP	-5.33366772486443
PBRM1	-5.33402868467001
NFE2L1	-5.33753054331808
LRCH4	-5.33870699691111
STAM2	-5.33958020283815
DCAF17	-5.34086766538136
AC098850.3	-5.34675479748942
THAP5	-5.34680557968678
TMEM218	-5.35245322150223
LINC01684	-5.36322392136474
ANTXR2	-5.36424045081916
TRMT11	-5.36429741277236
TMEM184C	-5.36476539564099
SYK	-5.36689031075315
KLHL8	-5.36734495837586
UBE2W	-5.36745818789354
AL356512.1	-5.37042017753973
SCAMP1	-5.37046833893486
FRAT2	-5.37098842733536
SLC39A7	-5.3746464135773
ICE1	-5.37713790532394
CLSTN1	-5.3778298123342
SMG5	-5.37851101976051
PRR3	-5.37858910825912
SCOC	-5.37961830555355
GBP4	-5.38397870826942
KIF3B	-5.3857919242718
IVD	-5.38914255113018
ARID1A	-5.39273504989951
ANKRD13D	-5.39806426587566
SLK	-5.39987001526265
CLCC1	-5.39994262226327
GSK3B	-5.40120170870056
TIPARP	-5.40236481296008
NCOA2	-5.40304883791386
DHX40	-5.40315745789684
AC024940.1	-5.40864727093081
PHLDA1	-5.41035650275815
PBXIP1	-5.4156328670525
AC004854.2	-5.41576135538651
STX17	-5.41582290226922
ELMSAN1	-5.41941905696576
TBC1D4	-5.42008721789915
SBF1	-5.42027200914863
TCF25	-5.42205399419756
GADD45G	-5.42271168531828
PIK3CB	-5.42313108197865
ZDHHC5	-5.42455072989244
IBA57	-5.42781754267659
SAMD8	-5.42805731452299
CD28	-5.42952061668779
HERPUD2	-5.43153511375592
MIA3	-5.43270632998203
TTC27	-5.43450811229727
LUC7L	-5.43456223982332
FAM129C	-5.43696349892887
CPSF2	-5.44031394931082
CAPRIN2	-5.44398045445963
RNF13	-5.44749155487649
IGF1R	-5.44762951754329
STX4	-5.44904160791979
CREBL2	-5.45267605073659
SHMT1	-5.45550240941473
TMEM263	-5.45618110264039
CCDC82	-5.45921681433038
SPNS3	-5.45991057338071
NF1	-5.46208709408892
NDUFS2	-5.46383620318126
RFX1	-5.46445061462011
SP1	-5.4645616584321
PSTPIP1	-5.46543003612401
LINC02432	-5.46585565543034
ZNHIT1	-5.46868925521684
SLC38A10	-5.46986357258512
IGHG1	-5.4742894791106
SLC25A28	-5.47704181541799
TMEM131L	-5.4797843667121
FBXL4	-5.48051666395184
NR4A3	-5.48267793589483
RAB6A	-5.48688197641042
RASGRF2	-5.48718571973384
PSME1	-5.48882222358342
FBXO11	-5.48910688834023
EVA1C	-5.49031342284601
AC106028.4	-5.49125616637462
TBC1D1	-5.49128992584115
CYB561D2	-5.49176023622409
AC090204.1	-5.49187548846211
GSTM2	-5.49277242177577
TMEM161B	-5.49300569641792
ISG20L2	-5.49590140698452
ZGRF1	-5.49920922381363
AGAP6	-5.50610106222123
LPCAT2	-5.50895003861336
SHPRH	-5.50902644352193
ENG	-5.5100323225737
HOMER1	-5.51133736283438
COX11	-5.51136931443326
TC2N	-5.51445742361113
URGCP	-5.51584468996708
BIRC3	-5.51715690387973
ACSM3	-5.51914966641973
INO80	-5.52287738107797
HDHD2	-5.5249035774638
FOXJ2	-5.52518560448867
DONSON	-5.52765005065833
TGOLN2	-5.52834046220934
ZFP36L1	-5.52924600210125
KIF21B	-5.53157911465847
HSP90AB1	-5.53235087311342
AC012306.2	-5.53362751060571
ARL1	-5.53546252286883
FP565260.1	-5.53596457052775
WDR26	-5.53698409434951
MAP3K1	-5.53842583853094
FLYWCH1	-5.53983399350196
SLC16A7	-5.54089863087616
TBL1XR1	-5.54710443996251
AC239800.3	-5.54905915187849
C18orf25	-5.5500888095984
RNF111	-5.5542453969892
HDLBP	-5.55538758095663
CTSH	-5.55669415426024
NT5DC1	-5.55817599565764
PPP3CB	-5.56125600593586
BCL6	-5.56175088207433
TMUB2	-5.56447409837077
ADD2	-5.56593413605178
ROCK1	-5.5663476760356
CAPG	-5.56660978205598
PFDN6	-5.56815194450915
ATP6V0A1	-5.56899740015416
NPIPB4	-5.57480990602478
GPATCH11	-5.5748953550021
SPAG9	-5.57574187444316
ARHGAP31	-5.57914793188734
FDX2	-5.58476326799787
PLCB1	-5.58875687709522
ZBTB18	-5.5938629962742
VPS13B	-5.59585975201681
PPIL2	-5.59611628298077
MCPH1	-5.59967122793216
PSEN1	-5.60321919279039
HOOK2	-5.60678619932349
ARNT	-5.60801254706812
TMEM131	-5.60919690017272
PSMA6	-5.61104940693079
TMEM173	-5.61129811768424
METTL4	-5.61344265254492
XPO6	-5.6143949715221
TRAPPC8	-5.61460101917078
SPOPL	-5.61563173081601
CTDSP1	-5.61569127826784
SDF4	-5.61874419116142
OS9	-5.62407779722384
ZNF655	-5.62665939105612
DNAJB4	-5.62837513152822
SLC25A25	-5.62850283307956
ZNF83	-5.62951325089831
RFXAP	-5.6310621656195
TPP1	-5.63213286965932
POLR3A	-5.63471993631118
PNP	-5.63546966319108
AC007342.5	-5.6360449301022
ATF7	-5.63650088895838
AC146944.4	-5.63729335302337
RELT	-5.64179194932154
TAPBP	-5.64209083824913
PTPN6	-5.6477931827285
SEPT2	-5.65038874447618
HIST1H2BE	-5.65051051059244
TRERF1	-5.65224919743483
PLCB2	-5.65579873907984
TYK2	-5.65798297447882
OSCAR	-5.6593526043163
AL390728.6	-5.66235360346527
NLRC3	-5.67110444023592
MIATNB	-5.6747675137551
ITPR3	-5.67660375036874
KDELC2	-5.67838912510459
ERP44	-5.67910061745431
PKIG	-5.68283400538898
SPN	-5.68389265042457
IKZF2	-5.68978233609595
PIGK	-5.6939354889891
SFSWAP	-5.69731772064132
KIAA0319L	-5.69866083629927
FAM3C	-5.70029226334078
MICA	-5.70165736602933
TENT2	-5.70213396102231
HP	-5.70404087627942
G2E3	-5.70455590349307
IARS2	-5.70520414456337
LRRCC1	-5.70647885903556
CHD1	-5.7079532440704
GPR89A	-5.70893538677504
PTPRE	-5.70992087151068
PIH1D1	-5.7102944116319
GOLGA4	-5.71220860706045
THAP2	-5.71601645529622
RGL2	-5.71922549936626
TET2	-5.719646562041
SUGP2	-5.72003369327732
ARHGAP17	-5.7210212507007
ZMYM1	-5.72653636154252
MYO5A	-5.72799118900703
APBB1IP	-5.72899916664569
PUM3	-5.73071967493066
CLIP1	-5.7405137014587
TMPO	-5.74523260923145
ZC3H12D	-5.74778380019437
MLLT1	-5.7498082938153
ANKZF1	-5.75036417958656
SIPA1L1	-5.75196491571424
MCTP1	-5.75287188669218
LUCAT1	-5.75692750578313
RAB4B	-5.75693191402717
ZC3H8	-5.75815634741392
DDOST	-5.76269615050631
CAMK2G	-5.76551573645375
BACH1	-5.76636386446323
SACS	-5.76643689318559
CLEC16A	-5.76694482051898
ITK	-5.76795214283882
PPAN	-5.7692000538555
ALOX5	-5.77697387435053
RAVER1	-5.77909518251351
TARBP1	-5.77950570966267
ZNF143	-5.78106096215364
NUP153	-5.78459542331921
KANSL1	-5.7847067814559
IGLC5	-5.78572754285483
TREM1	-5.7861739052964
CPEB4	-5.78757554574124
AQP3	-5.78906762044244
LSM8	-5.80153948707409
STAT5A	-5.80653802855248
ECE1	-5.81181238856239
DZIP3	-5.81211169361358
CLCN3	-5.81328711991415
CD164	-5.81527948362266
AGO4	-5.81580744349569
PLEKHG3	-5.81929429358577
FAM53B	-5.82101525480084
SAMD9L	-5.82576548065765
VHL	-5.82829528464887
AP003086.1	-5.83040067446798
TCOF1	-5.83426207784491
FXYD1	-5.83532844135404
STXBP2	-5.83800005002214
CBWD3	-5.84173680489479
LIN37	-5.84303388780606
TRIM28	-5.8507386770216
PSAP	-5.85148302922417
NPIPA1	-5.85342858396242
C1orf50	-5.85543558701844
PDE4B	-5.85983908391243
RASSF1	-5.86449722228958
PIK3CD	-5.8694224543848
CEP192	-5.86978834459306
CYHR1	-5.876910744509
CASC8	-5.87711751794544
HSDL2	-5.87874633862908
PIK3R1	-5.87888779039043
TMEM63A	-5.88962229363163
FAM126B	-5.89204434652128
MLH3	-5.89236007491575
RALGAPB	-5.89349918927523
DGKQ	-5.8953509885101
HIST1H3A	-5.89696552012485
PDK1	-5.89780606385937
SELENOF	-5.89804427176047
DPY30	-5.90067072552371
PI4K2B	-5.90332388425063
MATN1-AS1	-5.90723562286779
RSBN1	-5.90803912848383
HAMP	-5.90909130798711
AL162377.1	-5.91120659201326
AP3S2	-5.91459495319426
APOBR	-5.91677739378427
TTC17	-5.91679379916551
NCOA1	-5.91867309067609
LRPPRC	-5.91914754772245
TRAV41	-5.92031285473411
TSPAN4	-5.92093805159228
SACM1L	-5.92094284915676
MYL12A	-5.92211771773252
PRKACB	-5.92254865476814
TGFB1	-5.92580712788744
AC013394.1	-5.93124410501047
TTC37	-5.93240119305738
PARP15	-5.93417658446232
ACTN4	-5.93717964582405
DDX58	-5.93866037070095
ANKLE2	-5.94112710887617
PNPLA8	-5.94138713498726
CCNY	-5.95131390599379
UBE3C	-5.95389674681923
RTN1	-5.95704269939199
SPART	-5.95790494606491
NLRP1	-5.96067298983836
LARP1B	-5.96360324971826
CD4	-5.96892184574889
WDR6	-5.96912041039782
DDHD1	-5.97139882739589
STAG1	-5.9740438787051
TRIM44	-5.9752665335617
MORC3	-5.97618698496628
PATJ	-5.97966152033445
GAS6-AS1	-5.98065177895714
ANKRD13A	-5.98091507697185
AC136475.1	-5.98310942819637
HCLS1	-5.98377621371499
DNLZ	-5.9876005686088
AC245128.3	-5.9887922323357
ARL5A	-5.98905823418627
ZNF138	-5.98978509329084
PURB	-5.98987112396949
C6orf106	-5.99308933660837
AC009041.2	-5.993106278479
MLLT6	-5.99326012131887
KRI1	-5.99563903343703
NAALADL1	-5.99747191526281
C19orf25	-6.00175034567657
SYNCRIP	-6.01111482111645
CERK	-6.01176169294781
CHMP4B	-6.01206892601506
SLC37A2	-6.01240470933068
FAM133B	-6.02163957527115
THAP12	-6.02382165070835
AL161781.2	-6.03036680439313
DAPP1	-6.03170899350814
UBE4A	-6.03173520095262
OCIAD1	-6.0321291000111
AC025171.2	-6.03768104657574
TMEM87A	-6.03860469027091
ATG2B	-6.04313420074078
CTCF	-6.05393509040913
BLVRB	-6.05400356178607
MICAL3	-6.05513184070627
QPCT	-6.05573699075649
CLASRP	-6.0590909090681
PRPF19	-6.0607782118745
CHML	-6.06622883299349
PPT1	-6.07014527866994
UBL3	-6.07147148576956
TGFBR3	-6.07250960464482
PHTF1	-6.07718259544861
MTFP1	-6.07893076382034
EHMT1	-6.08263302672418
ADARB1	-6.08666414304858
GUF1	-6.08709247398481
SPG11	-6.08983009439693
DSE	-6.09300193997558
LASP1	-6.09355240482104
AC016831.1	-6.09381234232123
RNF139-AS1	-6.10278959197392
SRGAP2B	-6.10322915431204
EIF4E3	-6.10438253343392
SPECC1L	-6.10670546802481
PUS7L	-6.10722764655388
ZMYM2	-6.11154163559295
PPFIA1	-6.11503115287804
BICD2	-6.11598977438955
CMPK1	-6.12191600394082
AC012368.1	-6.12602665865608
SMCHD1	-6.1275764547116
CEP85L	-6.12859107301728
CNTRL	-6.12994752158713
ARHGEF37	-6.13301685778541
TRIOBP	-6.13370191324525
AC009812.1	-6.1371321764974
CARNS1	-6.13842644507773
KCNC1	-6.14068639739054
OPA1	-6.14225220250403
TBCCD1	-6.14502095025719
MARCH6	-6.14583798470325
LPP	-6.14749405910344
TSNAX	-6.15024523044014
RRBP1	-6.15066463472799
ZHX2	-6.15543745552083
CD79A	-6.15570166449519
UBN1	-6.15620375186936
GAK	-6.15667719423637
MDGA1	-6.16193863128821
FAM153A	-6.16198154919049
ARMC1	-6.16234613331783
ZDHHC21	-6.16805851424244
GCHFR	-6.16900059018348
RANBP2	-6.16941697675115
MTREX	-6.1694772464196
PRCP	-6.17201681496162
MED24	-6.17328931972482
ABHD5	-6.17428239610547
TAF1D	-6.17543397982216
GNB5	-6.1809572236259
CCNT1	-6.18234989692348
MATR3.1	-6.18370240938524
CSNK1G3	-6.18533864803844
XRN2	-6.18656267135343
RNH1	-6.18667025844797
USP28	-6.1890749656772
PNPLA2	-6.1891037328084
RCN3	-6.19026239752875
PTPRA	-6.19145234858305
CDK11B	-6.19791363356618
LINC02312	-6.19947133889405
TMEM141	-6.20438042752193
TENT5C	-6.21251654548673
ERO1A	-6.21252452156942
SGK3	-6.21335219162571
EIF3C	-6.21694479318573
IL7R	-6.21702046547646
PMM2	-6.21837758651755
RSRC1	-6.21904446375153
KIAA0586	-6.22689860649165
ZBTB41	-6.22795668788315
INPP4B	-6.2293685786191
DCAF7	-6.2314396967844
CYFIP2	-6.23193050132334
RGS18	-6.23271446755295
CIITA	-6.23469645756754
GAA	-6.23675805803543
MFSD14C	-6.23990409226773
CREBBP	-6.24240154959734
LONP2	-6.25191514751585
PYHIN1	-6.25192992817299
CCDC65	-6.25484616999561
CNDP2	-6.25491149602918
RALGAPA1	-6.25868391279472
BOLA2B	-6.2648843871418
TRAV8-2	-6.26750419053165
SERTAD2	-6.26858247564505
ZNF540	-6.27302316365885
SLC25A40	-6.27887927356409
ERVK3-1	-6.28059282393114
MAP4K4	-6.2831397048443
MEI1	-6.28510088120448
SLTM	-6.29114468531501
TNRC6C	-6.29363380304295
GABPB2	-6.29436962678704
ERGIC2	-6.29988938716756
ARL6IP6	-6.30211585885944
ATP6V1A	-6.30413231455779
TANK	-6.30542056857014
FBXO38	-6.30566094133147
ARGLU1	-6.30689602255595
PRPF38B	-6.30815347895072
RBM26	-6.31003612141817
MCTP2	-6.31293421998935
TRAPPC1	-6.31353952234187
PPP1R3B	-6.31430286584266
ENTPD4	-6.31515338885378
RECQL	-6.31751298951477
IARS	-6.31841829944525
ANXA4	-6.31873452920281
PHLDA2	-6.32265219126507
CD37	-6.32270863754877
TMEM205	-6.3238013560832
GATAD1	-6.32813595474306
AL645933.2	-6.3297633685492
GABPA	-6.33133997113491
PITPNA	-6.33271876159948
PHYH	-6.33495550257586
L3MBTL3	-6.33867598397492
OSTM1	-6.34165459033599
CDK5RAP2	-6.34365784646449
ABCA5	-6.34708193124753
SLFN11	-6.34732370949159
PLCG1	-6.35116383954658
MGMT	-6.35258145029482
PDCD10	-6.35292256985938
RNASEK	-6.3534320585479
CD300E	-6.35399699633589
BRD9	-6.35832879955812
SARNP	-6.36014052508795
YTHDC2	-6.36056814943371
UNC93B1	-6.36061341140455
ACBD3	-6.36928356178385
PLEKHB1	-6.36959392366749
ZNF831	-6.37027817990184
MALT1	-6.37223410702452
ARF4	-6.37284340425766
TXNDC12	-6.37911409469971
PNKP	-6.38015044031424
RAD9A	-6.38653272635143
RNF187	-6.38883136220724
KCTD7	-6.39635129761287
LPGAT1	-6.39737210888813
ZNF770	-6.40102868481124
CRLF3	-6.40240153207201
CENPC	-6.40619412883164
URI1	-6.41291088854501
ARHGAP25	-6.41881639728918
AL445686.2	-6.41988736776212
TCAF1	-6.42101177862077
CENPB	-6.42106549568983
LZTR1	-6.42111646917864
PACS1	-6.42560022759776
STX6	-6.42766373760228
PDPR	-6.43318344863083
LENG8	-6.43534776236225
HIST1H2AH	-6.43919140927368
HERC1	-6.44333845850859
AC106739.2	-6.4436456981782
ZSCAN16-AS1	-6.44510440109153
ETV6	-6.44642882848186
EVL	-6.4470360203508
ARFGAP2	-6.44812302654333
UBN2	-6.45054887381069
GTF2A1	-6.45082610140836
JOSD1	-6.45294524443225
LRRC23	-6.46190276543063
SP4	-6.46362344204432
WDR82	-6.46511800038018
PLA2G7	-6.4671287870114
NBPF11	-6.46811605081291
ANAPC13	-6.46879266720928
CLEC4E	-6.46888150768634
PIP4K2A	-6.4706796644563
SSR1	-6.47368246553532
SLC2A14	-6.47501901821934
NUTM2A-AS1	-6.47615644928275
LPCAT1	-6.47856028629547
ZNF410	-6.47892770628682
BTN3A1	-6.47987714729235
ABL2	-6.4842333299684
BTBD9	-6.48939885029783
SMG1	-6.49061441499119
VAV3	-6.49098464235428
ZNF276	-6.49322151182378
PTPDC1	-6.49774218528582
TM9SF3	-6.49922840467717
ACAT1	-6.50293639654804
PCSK5	-6.50972297882041
PSIP1	-6.5101907911631
ANXA11	-6.51399432458356
ADD1	-6.51581134233102
KMT5B	-6.51798643424695
GCA	-6.51822400345127
CD82	-6.52786931882982
ZAP70	-6.53095773868622
ADAM8	-6.53097122335024
EGR2	-6.53224964541987
TRAV4	-6.5330938448542
PYCR2	-6.53607697426429
PAG1	-6.53942732835188
TMEM106B	-6.54395135004436
TMEM43	-6.54550429914812
AC139720.1	-6.54606869337605
TMEM109	-6.54815732562218
AGO1	-6.54906846270793
TGFBR2	-6.5497212470848
AC116366.3	-6.55180217817619
REL	-6.55277201245795
TUT4	-6.55780172170251
KLRK1	-6.5640971224673
GATAD2B	-6.56448442485045
MRPL30	-6.56463434967279
ZNF780A	-6.56891392830011
FAM184B	-6.57012271244024
SPATA13	-6.5731705171669
ZNF737	-6.57769089930245
ARHGAP45	-6.57909993807865
RNF214	-6.58049591042883
MICU1	-6.58213387098649
KMT2A	-6.58467776969032
LRRK2	-6.58748567410014
AP005329.3	-6.58762946821789
CYBC1	-6.58974424675369
AC133919.1	-6.59277636350369
OSBPL2	-6.59468034257917
ZMYND11	-6.59651226534835
RAD23B	-6.60151459451084
PRKCB	-6.60465667246862
