gene	cor	rank	what
CD99L2	-0.0148215532385638	14682	observed
RASD1	-0.0148226084248265	14683	observed
MOSPD2	-0.0148292942864011	14684	observed
TMUB1	-0.0148300371744665	14685	observed
PRKRA	-0.0148330558291397	14686	observed
USP17L23	-0.014833461928542	14687	observed
AP2M1	-0.0148346681912716	14688	observed
CLTC	-0.0148387041416964	14689	observed
TMEM200B	-0.0148389914919377	14690	observed
PWP2	-0.0148399476272992	14691	observed
CGB2	-0.0148441175358922	14692	observed
ETV3L	-0.0148446886939094	14693	observed
ANKRD60	-0.0148447051987368	14694	observed
HAS2	-0.0148513873821071	14695	observed
GFPT1	-0.0148517225293411	14696	observed
KLHL8	-0.0148524981242449	14697	observed
RPL24	-0.014855449811207	14698	observed
ZNF248	-0.0148597986848388	14699	observed
ARFIP1	-0.0148693001837219	14700	observed
OGG1	-0.0148785084106096	14701	observed
DNMBP	-0.0148802677067518	14702	observed
MAST1	-0.0148820841695156	14703	observed
C14orf183	-0.014893050094477	14704	observed
CYP2W1	-0.0149022719588417	14705	observed
MGST2	-0.0149071660607038	14706	observed
NDUFA1	-0.0149228581146277	14707	observed
NME7	-0.0149261091510337	14708	observed
LPPR3	-0.0149319294469986	14709	observed
FUNDC2	-0.0149327674358609	14710	observed
BEND4	-0.0149381814885619	14711	observed
ACYP2	-0.0149394236937207	14712	observed
MED28	-0.0149425421445412	14713	observed
GRHL1	-0.0149463072733342	14714	observed
SKA1	-0.0149485040033176	14715	observed
GPRIN1	-0.0149493289321122	14716	observed
UBE2D3	-0.0149578159490851	14717	observed
C22orf46	-0.0149592744688217	14718	observed
RNF11	-0.0149625983477759	14719	observed
NUCB2	-0.014963866351661	14720	observed
HARBI1	-0.0149638959946136	14721	observed
MED26	-0.0149669624363841	14722	observed
LEPREL4	-0.0149686771315004	14723	observed
INO80C	-0.0149693305478126	14724	observed
TPRN	-0.0149725663450059	14725	observed
CACNA1F	-0.014973205548002	14726	observed
NDUFAF5	-0.0149800489727776	14727	observed
FAM131A	-0.0149807894348581	14728	observed
ZNF268	-0.0149815585681992	14729	observed
CTD-2369P2.12	-0.0149873763121187	14730	observed
B4GALT2	-0.0149930189670243	14731	observed
BLOC1S5-TXNDC5	-0.0149932322551795	14732	observed
COQ5	-0.0149935541307551	14733	observed
MRPS10	-0.0149969883586041	14734	observed
TAS2R20	-0.0149979564951794	14735	observed
AC004528.1	-0.0149998376129363	14736	observed
FSHB	-0.0150013154587756	14737	observed
KANK2	-0.0150019296281386	14738	observed
RPL7	-0.0150029308273268	14739	observed
SLC9A8	-0.0150203061374165	14740	observed
GPAM	-0.0150203264282491	14741	observed
DCXR	-0.0150225091793693	14742	observed
DDX3X	-0.0150296596069688	14743	observed
FAM26F	-0.0150306437309215	14744	observed
RNF207	-0.0150350795796116	14745	observed
DDHD2	-0.0150362825993427	14746	observed
F8A1	-0.0150468049982629	14747	observed
LIMS1	-0.0150518728781375	14748	observed
AC006946.15	-0.0150582129909206	14749	observed
CALHM2	-0.0150585980313614	14750	observed
POGK	-0.0150586190675921	14751	observed
DNAJA2	-0.0150597619643852	14752	observed
CASP9	-0.0150609044858771	14753	observed
LMTK2	-0.0150634617313019	14754	observed
STRN4	-0.0150652124848351	14755	observed
C16orf46	-0.0150668566791646	14756	observed
DEFB119	-0.0150704186038059	14757	observed
AC079354.2	-0.0150742053396801	14758	observed
EIF3M	-0.0150801779007137	14759	observed
AC007956.1	-0.0150803683221665	14760	observed
GGN	-0.0150810140646635	14761	observed
KRTCAP3	-0.0150818342754261	14762	observed
LHFPL5	-0.0150825997121447	14763	observed
DNHD1	-0.0150858405443075	14764	observed
CASR	-0.0150934788310504	14765	observed
ASB4	-0.0151004447803262	14766	observed
ENPP7	-0.0151031118462168	14767	observed
SIDT2	-0.0151037046630395	14768	observed
E2F4	-0.0151037067698999	14769	observed
PLCH2	-0.0151038644342928	14770	observed
CRBN	-0.015105520633976	14771	observed
C19orf35	-0.0151070622953809	14772	observed
NPIPB9	-0.0151082365180803	14773	observed
C11orf35	-0.0151139351812672	14774	observed
NELFB	-0.0151238063992327	14775	observed
TINAGL1	-0.0151251453168789	14776	observed
AKAP4	-0.0151260888800759	14777	observed
TNR	-0.0151281977508265	14778	observed
ACCS	-0.0151308760108695	14779	observed
ATAD1	-0.0151320525729119	14780	observed
CGGBP1	-0.0151349081393724	14781	observed
RPL10L	-0.0151423441472209	14782	observed
SAMD9	-0.0151425338465559	14783	observed
HOXD10	-0.0151472233893702	14784	observed
SEC61G	-0.0151494511900891	14785	observed
DCAF17	-0.0151525867118728	14786	observed
RTN4RL2	-0.0151539444830337	14787	observed
HOXC5	-0.0151541913686235	14788	observed
RING1	-0.0151601802101993	14789	observed
CCDC88C	-0.0151603934922233	14790	observed
RNF214	-0.0151655269579923	14791	observed
ALS2	-0.0151678579518614	14792	observed
PRY	-0.0151712266082162	14793	observed
PYCR2	-0.0151739657651803	14794	observed
SMC1A	-0.0151746631493993	14795	observed
TSEN2	-0.0151748845011001	14796	observed
CCDC167	-0.0151824645445304	14797	observed
MANEA	-0.0151842141759407	14798	observed
FAM179B	-0.0151852441032803	14799	observed
MRPL22	-0.0151877817161859	14800	observed
CUZD1	-0.0151892529214699	14801	observed
RHOBTB1	-0.0151914816072129	14802	observed
IFT52	-0.0151927058659771	14803	observed
ARL5C	-0.0151956760236536	14804	observed
PSMC3	-0.0151980424133509	14805	observed
GPRIN2	-0.0151988450780941	14806	observed
EDC4	-0.0152003540783727	14807	observed
RP13-672B3.2	-0.015200524940099	14808	observed
LPAR1	-0.0152020543816287	14809	observed
YAF2	-0.0152045321916483	14810	observed
LELP1	-0.015205853433823	14811	observed
CES1	-0.0152085895182043	14812	observed
SCRN2	-0.0152086649163181	14813	observed
FAM217A	-0.0152103168827187	14814	observed
P2RX7	-0.0152138876478095	14815	observed
SLC16A4	-0.0152195090965126	14816	observed
PLCB2	-0.015234113195509	14817	observed
BASP1	-0.0152402130877282	14818	observed
NXT1	-0.015242002496837	14819	observed
GALNS	-0.0152429492919252	14820	observed
SMEK1	-0.0152460312936814	14821	observed
PPIG	-0.0152466923419424	14822	observed
UFSP2	-0.0152469440669828	14823	observed
C2orf44	-0.0152474066843363	14824	observed
RFXAP	-0.0152526067610701	14825	observed
PCDHB11	-0.0152535202729047	14826	observed
RAP2A	-0.015255612049488	14827	observed
TMEM63A	-0.0152583521878882	14828	observed
WDR25	-0.0152583595879736	14829	observed
HTRA1	-0.0152613313937532	14830	observed
MYCBPAP	-0.0152688369779096	14831	observed
SLC33A1	-0.0152702332006029	14832	observed
SLC35E2B	-0.0152718558148902	14833	observed
FBXW8	-0.0152718710723765	14834	observed
AC011500.1	-0.0152773425871056	14835	observed
ZNF343	-0.0152873823565914	14836	observed
RP11-219B4.5	-0.0152875268891079	14837	observed
TCTE3	-0.0152909393403472	14838	observed
SIK2	-0.0152930994400939	14839	observed
UBE2F-SCLY	-0.0152979657194404	14840	observed
CXCL3	-0.0153013003228256	14841	observed
FTL	-0.0153088729562837	14842	observed
COMTD1	-0.0153207027018493	14843	observed
EIF5A2	-0.0153224013274969	14844	observed
CARD9	-0.0153251371227196	14845	observed
SORD	-0.0153269894649666	14846	observed
UBA7	-0.0153380793829456	14847	observed
DUS2	-0.0153521274988932	14848	observed
KB-1507C5.2	-0.0153534926878433	14849	observed
CFC1	-0.0153535876129764	14850	observed
ZXDC	-0.0153649789637655	14851	observed
PTTG1	-0.0153704474029556	14852	observed
PBX1	-0.0153709052349084	14853	observed
ORC2	-0.0153749837513598	14854	observed
PNPLA3	-0.0153795502061308	14855	observed
C11orf87	-0.0153801570191703	14856	observed
SLC13A4	-0.0153835172408326	14857	observed
TEX22	-0.0153852060285069	14858	observed
TM9SF1	-0.0153852327579808	14859	observed
ZNF334	-0.0154014521252805	14860	observed
ABHD16A	-0.0154034199394666	14861	observed
METTL18	-0.0154088092128807	14862	observed
FAM189B	-0.0154105990764391	14863	observed
TBL1X	-0.0154130242357623	14864	observed
ZNF23	-0.0154202994675271	14865	observed
SUPT6H	-0.0154236032917928	14866	observed
SNRPD3	-0.0154236162539413	14867	observed
TRPV4	-0.0154267568013234	14868	observed
TMPRSS13	-0.0154314345948367	14869	observed
NSUN2	-0.0154327403374801	14870	observed
OSGIN1	-0.0154331445870193	14871	observed
IGLON5	-0.0154361924778283	14872	observed
RP11-468E2.4	-0.0154403149519647	14873	observed
PITPNB	-0.0154430737300723	14874	observed
ASB3	-0.0154434508158996	14875	observed
DHX57	-0.0154447274123496	14876	observed
MRPS22	-0.0154458106650038	14877	observed
ACSF2	-0.0154466467315248	14878	observed
GPR82	-0.0154485064654475	14879	observed
CCT6A	-0.0154515738272473	14880	observed
PALM2	-0.0154525757939629	14881	observed
SIRT7	-0.0154532658220238	14882	observed
VEGFB	-0.0154554464645478	14883	observed
VPS26B	-0.0154586524025222	14884	observed
TPRG1	-0.0154612017669072	14885	observed
TMBIM6	-0.0154636988198784	14886	observed
EEF2K	-0.0154646158938903	14887	observed
FOXK2	-0.0154785199897756	14888	observed
MFAP3L	-0.0154803593883537	14889	observed
AL096677.1	-0.0154831811210683	14890	observed
LILRA4	-0.0154919525295455	14891	observed
ITGAV	-0.0154982636572851	14892	observed
VGLL4	-0.0155172388294822	14893	observed
CYR61	-0.0155176479477647	14894	observed
HTR3E	-0.0155177651059714	14895	observed
HINT1	-0.0155230046710366	14896	observed
SPAG8	-0.0155244520346352	14897	observed
BMP2	-0.0155259914176636	14898	observed
TPM2	-0.0155264874106882	14899	observed
MEX3B	-0.0155316275992114	14900	observed
TBC1D30	-0.0155330366144049	14901	observed
HCK	-0.0155367265622226	14902	observed
SIAH1	-0.0155377008206725	14903	observed
MTMR10	-0.0155387566611532	14904	observed
FKBP7	-0.0155388014419818	14905	observed
ZC3H12A	-0.0155434333516302	14906	observed
SCO2	-0.0155463266237827	14907	observed
MPG	-0.0155491390678436	14908	observed
HGSNAT	-0.0155493674300971	14909	observed
RALY	-0.0155526225576671	14910	observed
OOEP	-0.0155536787295297	14911	observed
GATSL3	-0.0155538323428281	14912	observed
TMEM255B	-0.0155556203302256	14913	observed
QSOX2	-0.0155572767021466	14914	observed
RNASET2	-0.0155595295245182	14915	observed
ALPK1	-0.0155609599583552	14916	observed
UPF1	-0.0155624794410531	14917	observed
SPATA7	-0.0155629045049997	14918	observed
MRPL55	-0.015563072471839	14919	observed
POLDIP2	-0.0155649018113258	14920	observed
C6orf203	-0.0155669386443993	14921	observed
C9orf9	-0.0155675241835989	14922	observed
SLC9A3R2	-0.0155698130124633	14923	observed
DIRC2	-0.0155698495455535	14924	observed
TSSK6	-0.0155706507304586	14925	observed
HDHD1	-0.0155761311740853	14926	observed
FSTL1	-0.0155763200649787	14927	observed
SLMO1	-0.0155766050106436	14928	observed
AAED1	-0.0155770394349736	14929	observed
DDO	-0.0155784465879314	14930	observed
AMOT	-0.0155801114118892	14931	observed
AKAP5	-0.0155831332299752	14932	observed
FOXA2	-0.0155858926663849	14933	observed
MRM1	-0.0155964248168999	14934	observed
STC1	-0.0155972420622709	14935	observed
ITSN2	-0.0155977124813682	14936	observed
CPSF7	-0.0155991389912629	14937	observed
KIAA0556	-0.0156017467779444	14938	observed
CDC27	-0.0156049470611321	14939	observed
HSPB11	-0.0156063007362343	14940	observed
COL7A1	-0.0156098961291318	14941	observed
IBTK	-0.0156128864080176	14942	observed
C5orf54	-0.0156141949268466	14943	observed
RNF13	-0.015620106120962	14944	observed
AC091801.1	-0.0156241973349392	14945	observed
FOXN2	-0.0156246648789087	14946	observed
SLC35D3	-0.0156291091383716	14947	observed
CD33	-0.0156359744518641	14948	observed
TGFBR3L	-0.0156411329768282	14949	observed
UBE2N	-0.0156436655864764	14950	observed
COL27A1	-0.0156443519944495	14951	observed
CCAR1	-0.0156451942037452	14952	observed
TOR4A	-0.0156488381511742	14953	observed
PHKG2	-0.0156494696975174	14954	observed
RBMX2	-0.0156545616670875	14955	observed
ACTL9	-0.0156546614803752	14956	observed
FAM174A	-0.0156630022112455	14957	observed
RPF1	-0.0156642436295394	14958	observed
ALAD	-0.0156645050268356	14959	observed
TMEM214	-0.0156647458071652	14960	observed
TBR1	-0.0156655110957175	14961	observed
SSTR4	-0.0156664669470426	14962	observed
AC019206.1	-0.0156679354785312	14963	observed
PJA2	-0.0156814174938601	14964	observed
GUF1	-0.0156834716739543	14965	observed
HSD17B8	-0.0156864721578558	14966	observed
BACE2	-0.0156865353511768	14967	observed
LRRC24	-0.0156875717662955	14968	observed
KBTBD3	-0.015689587647286	14969	observed
NPTN	-0.0156949138348693	14970	observed
XXbac-BPG32J3.20	-0.0156991034666133	14971	observed
GSTM1	-0.0157042777618844	14972	observed
RPS10-NUDT3	-0.0157045619569752	14973	observed
PXMP2	-0.0157069211422911	14974	observed
MAN2C1	-0.0157084863337298	14975	observed
SPRTN	-0.0157136113765292	14976	observed
SLC39A9	-0.0157200738192292	14977	observed
RAB8A	-0.015721200398561	14978	observed
CNP	-0.0157223995271165	14979	observed
DOCK6	-0.0157238537729598	14980	observed
C9orf40	-0.0157247945674713	14981	observed
PDCD11	-0.0157304046127868	14982	observed
NUP214	-0.0157312104279147	14983	observed
RAD51C	-0.0157337674908024	14984	observed
TXNDC9	-0.0157341387612867	14985	observed
KRT31	-0.0157362893845813	14986	observed
GLMN	-0.0157439292637366	14987	observed
CERCAM	-0.0157457194480958	14988	observed
ADCY3	-0.0157495302190411	14989	observed
TMEM167B	-0.015757250468092	14990	observed
OR2T11	-0.0157628726032722	14991	observed
MED27	-0.0157681755337	14992	observed
PDC	-0.0157766793098932	14993	observed
DNAH8	-0.0157784800252012	14994	observed
SHKBP1	-0.0157835392690634	14995	observed
PPM1K	-0.0157839033483498	14996	observed
ZNF106	-0.0157839518182925	14997	observed
TMEM202	-0.0157846726169564	14998	observed
MPP1	-0.0157948583032001	14999	observed
TTYH2	-0.0157993851376073	15000	observed
EXOC8	-0.0158003939139169	15001	observed
MAST3	-0.0158008932600638	15002	observed
RP11-286N22.8	-0.015801101908978	15003	observed
MSL1	-0.0158057489663321	15004	observed
RP1-317E23.6	-0.0158071896283919	15005	observed
GLRX5	-0.0158228209514107	15006	observed
GRB7	-0.0158248883567129	15007	observed
NUP37	-0.0158257966032367	15008	observed
PIGA	-0.015826350224367	15009	observed
RP11-644F5.10	-0.0158305093118277	15010	observed
CHCHD5	-0.0158345126615494	15011	observed
C8orf48	-0.0158355320265366	15012	observed
HSPA4	-0.0158373325192753	15013	observed
ZNF33A	-0.0158444232081246	15014	observed
GSTZ1	-0.0158502239960027	15015	observed
TAF10	-0.0158562476339747	15016	observed
IGSF6	-0.0158587153978973	15017	observed
S100PBP	-0.0158588991853263	15018	observed
RNF32	-0.0158605517799381	15019	observed
ITGA1	-0.0158626377475145	15020	observed
RNF111	-0.0158638972441805	15021	observed
NDUFB5	-0.0158657423492846	15022	observed
CHCHD10	-0.0158657961656738	15023	observed
ZNF655	-0.0158675326710026	15024	observed
IMPDH1	-0.0158892323528365	15025	observed
DRAM2	-0.0159021138811729	15026	observed
TPMT	-0.0159056689003082	15027	observed
BET1L	-0.0159060634247272	15028	observed
SCRIB	-0.0159065165846752	15029	observed
NPTX1	-0.0159081244177603	15030	observed
U2SURP	-0.0159188285436807	15031	observed
MYH7B	-0.0159189815885752	15032	observed
CSPG5	-0.0159217026389406	15033	observed
LETM1	-0.0159256739451309	15034	observed
TNPO3	-0.0159262992205483	15035	observed
CCDC101	-0.0159274707251848	15036	observed
C4orf33	-0.015932688154088	15037	observed
IGFBP3	-0.0159371324109348	15038	observed
NR5A2	-0.0159405787156015	15039	observed
MCM8	-0.0159456757819779	15040	observed
HLA-A	-0.0159493839568858	15041	observed
TEX261	-0.0159522604239946	15042	observed
AP2S1	-0.0159544139825648	15043	observed
PLEKHN1	-0.0159561456627614	15044	observed
CDIP1	-0.0159561611884939	15045	observed
UBN2	-0.0159565949194329	15046	observed
FHDC1	-0.0159593120010692	15047	observed
HMGCR	-0.0159598267636332	15048	observed
FAM120AOS	-0.0159644641911579	15049	observed
KRTAP19-2	-0.0159645334807066	15050	observed
SCFD1	-0.0159746482878972	15051	observed
CABLES2	-0.0159770988754903	15052	observed
ERMARD	-0.0159826111283467	15053	observed
SIL1	-0.0159829766378538	15054	observed
FCGR2B	-0.0159847985690579	15055	observed
LCP2	-0.0159870951438307	15056	observed
SMARCC2	-0.0159936493610073	15057	observed
SERP2	-0.0159960311884793	15058	observed
SRPK1	-0.0160006550716039	15059	observed
PPM1A	-0.0160022333923327	15060	observed
MIS18A	-0.0160092735712189	15061	observed
ARL6IP4	-0.0160185110105804	15062	observed
PIAS3	-0.016021775901284	15063	observed
MT1F	-0.0160278106249441	15064	observed
UBAP1L	-0.0160315006886094	15065	observed
USP46	-0.0160315903020326	15066	observed
EZH2	-0.0160316073968123	15067	observed
CLDN15	-0.0160319250272873	15068	observed
MYBPC2	-0.0160340719720877	15069	observed
FUS	-0.0160361997496061	15070	observed
RPL39L	-0.0160389502530899	15071	observed
RAB15	-0.0160398373977449	15072	observed
TMEM42	-0.0160408129523083	15073	observed
RCCD1	-0.0160508801816067	15074	observed
SLX4	-0.0160561732504231	15075	observed
HAO1	-0.0160574999057432	15076	observed
RNF114	-0.0160577080291502	15077	observed
METAP1D	-0.0160580408542936	15078	observed
ZBTB8A	-0.0160585442134575	15079	observed
PIP4K2B	-0.0160616884264016	15080	observed
NPEPPS	-0.0160622056381838	15081	observed
SMYD2	-0.0160652968413339	15082	observed
HMGCL	-0.0160749721409468	15083	observed
SLC47A1	-0.0160780614956969	15084	observed
SLC34A3	-0.016080842128408	15085	observed
APIP	-0.0160831966536781	15086	observed
GPR153	-0.0160866044732023	15087	observed
STX4	-0.0160873230136563	15088	observed
SAT1	-0.0160900662966892	15089	observed
WBSCR22	-0.0160944375507054	15090	observed
GAK	-0.0160944390872576	15091	observed
SPATC1	-0.016095075801981	15092	observed
FANCL	-0.0161030669044812	15093	observed
CCDC181	-0.0161051276958503	15094	observed
TMCC1	-0.0161054505746677	15095	observed
C18orf25	-0.016106217784272	15096	observed
CHRNA2	-0.0161062838966919	15097	observed
CELA2B	-0.0161091194646907	15098	observed
LIPG	-0.01611177555154	15099	observed
TYRO3	-0.0161161741552548	15100	observed
TMEM251	-0.0161233319339224	15101	observed
GK	-0.0161263125103537	15102	observed
NHLH2	-0.0161270439795814	15103	observed
ZNF717	-0.0161337222640486	15104	observed
ATP5D	-0.0161337707628441	15105	observed
LPAR4	-0.0161397734236665	15106	observed
CCNT2	-0.0161424563840639	15107	observed
KIAA1143	-0.0161435232242359	15108	observed
TMEM30A	-0.016152370058685	15109	observed
NEDD8	-0.016158627098833	15110	observed
LZTFL1	-0.0161599349912369	15111	observed
TIE1	-0.0161603867292822	15112	observed
EYA3	-0.0161640073763421	15113	observed
CHRNA7	-0.0161715443635416	15114	observed
TMEM187	-0.0161728926031066	15115	observed
NONO	-0.0161773020802204	15116	observed
SLC25A10	-0.0161775808780211	15117	observed
RP11-166B2.1	-0.0161804921298906	15118	observed
BBS7	-0.0161820235530383	15119	observed
TMEM190	-0.0161833097505777	15120	observed
TIMM10B	-0.016184080423209	15121	observed
FBXO48	-0.0161851604566015	15122	observed
LAD1	-0.0161862925667697	15123	observed
THAP5	-0.0161899640945417	15124	observed
ATP2C1	-0.016192041982216	15125	observed
TMED7-TICAM2	-0.0161958074828748	15126	observed
TICAM2	-0.0161958074828748	15127	observed
IRF7	-0.0161994819778717	15128	observed
BIN2	-0.0162001876368448	15129	observed
ELMOD2	-0.0162004466104945	15130	observed
URGCP	-0.016201732561971	15131	observed
NPB	-0.0162061301200633	15132	observed
TFAP4	-0.0162118169814799	15133	observed
IL32	-0.0162198126525602	15134	observed
TPT1	-0.0162200687091272	15135	observed
TMEM51	-0.0162205873358576	15136	observed
SNW1	-0.0162263013609058	15137	observed
NKIRAS2	-0.0162332239084837	15138	observed
EZH1	-0.0162404937411048	15139	observed
PDZD11	-0.0162431605947873	15140	observed
FMNL1	-0.0162510914041745	15141	observed
SF3B4	-0.0162566916853194	15142	observed
TNFAIP2	-0.0162613805507347	15143	observed
SYT12	-0.0162641786469469	15144	observed
C16orf45	-0.0162647511515998	15145	observed
CD46	-0.0162687382810432	15146	observed
RDH11	-0.016268984246847	15147	observed
ZNF395	-0.0162735273102462	15148	observed
CDHR2	-0.0162768296553731	15149	observed
QPRT	-0.0162813119221257	15150	observed
RPL35	-0.0162851070617536	15151	observed
ZNF879	-0.0162877391054101	15152	observed
PBK	-0.0162921743411406	15153	observed
IRF6	-0.0162929247249902	15154	observed
AC026202.1	-0.0162999834863102	15155	observed
ADAM29	-0.0163087733813592	15156	observed
RHOD	-0.0163098033697595	15157	observed
MTMR6	-0.0163103723997819	15158	observed
FRG1B	-0.0163116441491863	15159	observed
ATP5G3	-0.0163118438453958	15160	observed
CLDND1	-0.0163163135403611	15161	observed
PAQR3	-0.0163177645573959	15162	observed
TATDN3	-0.01631801003517	15163	observed
PRKAB2	-0.0163227631097491	15164	observed
CNN2	-0.0163271782958136	15165	observed
USP15	-0.0163284273052838	15166	observed
FXN	-0.0163363320115782	15167	observed
KIAA1430	-0.0163460559233879	15168	observed
CARHSP1	-0.0163466308932676	15169	observed
CA9	-0.0163475251511972	15170	observed
C11orf1	-0.0163536638252585	15171	observed
CIB2	-0.0163594324327724	15172	observed
DFNA5	-0.0163660835731639	15173	observed
GNB1L	-0.0163722277110384	15174	observed
TUBGCP2	-0.0163731036304453	15175	observed
TRMT10C	-0.0163731382849443	15176	observed
RP11-297N6.4	-0.0163761081883891	15177	observed
CLNK	-0.016376456067297	15178	observed
GNA15	-0.0163777189533039	15179	observed
SRRT	-0.0163821972650856	15180	observed
IFNAR2	-0.0163873425899972	15181	observed
ACBD3	-0.0163904374889954	15182	observed
SGOL2	-0.0164001982566792	15183	observed
HCAR3	-0.01640302740143	15184	observed
DNAI1	-0.0164124346131901	15185	observed
STUB1	-0.0164207542340496	15186	observed
SERPINB1	-0.0164226082692757	15187	observed
HELB	-0.0164333741253408	15188	observed
LAMC3	-0.0164347279931174	15189	observed
TRPV6	-0.0164374120248854	15190	observed
TK1	-0.0164400123238447	15191	observed
HCFC1	-0.0164425711580582	15192	observed
PPHLN1	-0.016443609920279	15193	observed
FUBP3	-0.0164484530540632	15194	observed
MEPCE	-0.0164491926437299	15195	observed
CATSPERG	-0.0164510989523352	15196	observed
MAPK7	-0.0164762727386423	15197	observed
SNX17	-0.0164822937404657	15198	observed
SOX12	-0.0164851131912703	15199	observed
LEMD2	-0.0164859711434191	15200	observed
TJP2	-0.0164867045317614	15201	observed
SNX3	-0.0164927233435731	15202	observed
PAN3	-0.0164946448749099	15203	observed
WDR35	-0.0164952027510692	15204	observed
RPS6KC1	-0.0164956510387215	15205	observed
TTC26	-0.0165008893479237	15206	observed
PI4KA	-0.0165031702728589	15207	observed
SEC23A	-0.0165100572188266	15208	observed
CTF1	-0.0165112568928245	15209	observed
CSTF1	-0.0165181000228339	15210	observed
NTPCR	-0.0165214147684589	15211	observed
SLC15A2	-0.016523162933966	15212	observed
FLT3	-0.0165284793339394	15213	observed
CCDC83	-0.0165320486018847	15214	observed
SIRT5	-0.016532552893545	15215	observed
HARS2	-0.0165330713049671	15216	observed
WDR66	-0.0165344524257034	15217	observed
ADI1	-0.0165358364518964	15218	observed
COX18	-0.0165373711143733	15219	observed
LMCD1	-0.0165419900430973	15220	observed
CSRP2BP	-0.0165431495598251	15221	observed
UHRF1BP1L	-0.0165435780182075	15222	observed
MED10	-0.0165451350257052	15223	observed
POPDC2	-0.0165453231182115	15224	observed
ZBTB7B	-0.0165476471257228	15225	observed
HOXA6	-0.0165489026548882	15226	observed
SKIV2L2	-0.0165561759449971	15227	observed
NIF3L1	-0.0165568635386612	15228	observed
CHD1	-0.0165600075044945	15229	observed
EMP2	-0.0165610751977988	15230	observed
MAN1A2	-0.0165635405873952	15231	observed
ORM1	-0.0165640208386013	15232	observed
ITIH4	-0.0165650595239826	15233	observed
PRPF4B	-0.0165687726441876	15234	observed
CCDC19	-0.0165733835760401	15235	observed
USP30	-0.0165741339810337	15236	observed
MLKL	-0.0165775948769558	15237	observed
HLA-C	-0.0165787781021637	15238	observed
COPA	-0.0165793062421198	15239	observed
BMPR1A	-0.0165815960982287	15240	observed
HILPDA	-0.0165832313403133	15241	observed
RP11-385D13.1	-0.0165884938206928	15242	observed
LHX2	-0.0165888248035293	15243	observed
KRTAP5-10	-0.016590521291195	15244	observed
PLK4	-0.0166022059210252	15245	observed
BRSK1	-0.0166026875964076	15246	observed
RPL15	-0.0166037999854959	15247	observed
MAPT	-0.0166108454138735	15248	observed
RCOR3	-0.016612544102389	15249	observed
LMAN2L	-0.01661290141701	15250	observed
SLC6A8	-0.0166156018285869	15251	observed
PDCD10	-0.0166201368301078	15252	observed
ASTE1	-0.0166214838269983	15253	observed
RAB7L1	-0.0166267309112759	15254	observed
THAP8	-0.0166371911852695	15255	observed
CCDC126	-0.0166397176668486	15256	observed
TROVE2	-0.0166412731873991	15257	observed
MUC4	-0.0166437225819278	15258	observed
GBE1	-0.0166445511398949	15259	observed
FUBP1	-0.0166491158218788	15260	observed
MYO1G	-0.0166507526347705	15261	observed
C7orf26	-0.0166522771892278	15262	observed
SLBP	-0.0166595866568931	15263	observed
INTS7	-0.0166622362265828	15264	observed
KCNQ3	-0.0166657742600106	15265	observed
HPS5	-0.0166701892299482	15266	observed
RPL11	-0.0166743597782046	15267	observed
C2CD4A	-0.0166786199147081	15268	observed
MATR3	-0.0166859611598217	15269	observed
MRP63	-0.0166873734811707	15270	observed
ADM	-0.0166935586892142	15271	observed
SMC6	-0.0166962783442987	15272	observed
NHP2L1	-0.0167056580876193	15273	observed
CMTM3	-0.0167066288688609	15274	observed
TRMT2B	-0.0167077795206178	15275	observed
TMEM87A	-0.0167105694723244	15276	observed
CEP152	-0.0167153731320707	15277	observed
ART5	-0.0167168372054517	15278	observed
PDDC1	-0.0167184224712133	15279	observed
RASGEF1C	-0.0167199714614802	15280	observed
TLR7	-0.0167214899400752	15281	observed
GARS	-0.0167225631536006	15282	observed
CLIC4	-0.0167227394831916	15283	observed
ACP6	-0.0167229944452175	15284	observed
SPAST	-0.0167231006985286	15285	observed
RP11-831H9.11	-0.0167271505252733	15286	observed
ATG3	-0.0167292898077357	15287	observed
HESX1	-0.0167329098042742	15288	observed
F8	-0.0167356702910291	15289	observed
OTP	-0.0167428057607172	15290	observed
CCDC117	-0.0167501704750183	15291	observed
PRPF39	-0.0167502704629652	15292	observed
MRPS14	-0.0167510186441481	15293	observed
SLC37A4	-0.0167556106016882	15294	observed
ERLIN1	-0.0167586584364437	15295	observed
TADA3	-0.0167631790606101	15296	observed
CTSA	-0.0167674287638482	15297	observed
SPDYC	-0.0167755636479003	15298	observed
LMAN1L	-0.0167789537992165	15299	observed
ZNF852	-0.016782985454065	15300	observed
PIGG	-0.0167833299316282	15301	observed
FZR1	-0.016784628231571	15302	observed
TAP2	-0.0167860947844131	15303	observed
GHR	-0.0167864713712471	15304	observed
C2orf27B	-0.0167871464284319	15305	observed
RABGAP1L	-0.016789474100487	15306	observed
RRAGA	-0.0167898915232257	15307	observed
SMC2	-0.0167903061276666	15308	observed
KIF3C	-0.0167903934626941	15309	observed
FAM174B	-0.016791647853608	15310	observed
FOXP4	-0.0167925527895129	15311	observed
GCHFR	-0.0167961417549715	15312	observed
AC024940.1	-0.0168123750345362	15313	observed
RP11-729L2.2	-0.0168135591761585	15314	observed
MOGS	-0.0168138441001386	15315	observed
TUBGCP6	-0.0168233963942152	15316	observed
NDC1	-0.0168270686051896	15317	observed
ASB6	-0.016831814962666	15318	observed
FAM118B	-0.0168365009060508	15319	observed
