p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
0.602062325845095	-0.0305290799836929	0.2	0.183	1	AKAP10	FALSE
0.602264827162104	-0.0267257797058679	0.179	0.163	1	TAX1BP3	FALSE
0.602732516491377	-0.0320993304272961	0.177	0.162	1	MYPOP	FALSE
0.60282176766543	-0.0515723419338535	0.211	0.187	1	MAMDC4	FALSE
0.603005560937597	-0.032367999596676	0.145	0.133	1	LOXL2	FALSE
0.603577411214446	-0.0669800901672115	0.218	0.211	1	NUP133	FALSE
0.603824933401643	-0.0592957198013025	0.221	0.196	1	RNF126	FALSE
0.603991528480071	-0.0834684890443038	0.424	0.383	1	ACTR1B	FALSE
0.604155243286237	-0.0555604076845364	0.256	0.227	1	CUL9	FALSE
0.604397140108409	-0.0849195220387772	0.491	0.446	1	WDR19	FALSE
0.604710777053665	-0.0389651719700539	0.403	0.356	1	RPL34	FALSE
0.604903924911371	-0.0350673198521383	0.171	0.155	1	EME1	FALSE
0.60550924055004	-0.0353010627241375	0.138	0.126	1	ARID3A	FALSE
0.605581935963679	-0.00943732043441237	0.107	0.099	1	ACP2	FALSE
0.605603829398815	-0.059397608662473	0.474	0.419	1	MAPKAPK3	FALSE
0.605630527836177	-0.0408401723900708	0.106	0.095	1	CRABP2	FALSE
0.605871932705842	-0.0339147134255334	0.11	0.1	1	GDF11	FALSE
0.606077259996298	-0.0756025642230755	0.421	0.38	1	MYO18A	FALSE
0.606166872198453	-0.0501447220850491	0.254	0.227	1	ZNF555	FALSE
0.606197274435292	-0.0492227372377748	0.462	0.4	1	AGBL5	FALSE
0.606345644167656	-0.04348956848178	0.385	0.342	1	CEP192	FALSE
0.606358889476132	-0.0371292415448462	0.524	0.461	1	CLK1	FALSE
0.60648952733489	-0.0888201321247082	0.321	0.302	1	RP11-849F2.7	FALSE
0.606829842400934	-0.0563220342260805	0.14	0.127	1	TSPAN9	FALSE
0.607318445146886	-0.0516470870932816	0.514	0.443	1	UBC	FALSE
0.607575734297435	-0.0931068207819501	0.413	0.373	1	TDRKH	FALSE
0.607720365256659	-0.0657030155894136	0.347	0.302	1	PAK1IP1	FALSE
0.607999539401047	-0.086938779295485	0.292	0.272	1	ACTN4	FALSE
0.608063910478849	-0.0593344764132072	0.191	0.187	1	SPRYD4	FALSE
0.60810306031017	-0.0313948267731153	0.128	0.116	1	C3orf33	FALSE
0.60868333122917	-0.0454752944217736	0.232	0.209	1	COX11	FALSE
0.609655839703931	-0.0506133824436566	0.154	0.141	1	DTX1	FALSE
0.609792915316416	-0.0196409888939305	0.425	0.377	1	HELQ	FALSE
0.609933865569506	-0.0653942933697471	0.653	0.584	1	RASSF5	FALSE
0.610073560868086	-0.0179372485223084	0.113	0.103	1	NR2C2AP	FALSE
0.61113850622133	-0.0810487688380679	0.231	0.22	1	SBNO2	FALSE
0.611738814814393	-0.0647775669753397	0.418	0.365	1	C12orf57	FALSE
0.612234445292349	-0.0641074770723199	0.27	0.257	1	TOE1	FALSE
0.612392818852797	-0.0825936649697633	0.401	0.367	1	CCDC151	FALSE
0.612442893850913	-0.0655034263241968	0.26	0.246	1	TYK2	FALSE
0.612870223070519	-0.0646922300200294	0.167	0.165	1	KIAA0195	FALSE
0.612989779972794	-0.0312895436687339	0.792	0.704	1	RAPGEF6	FALSE
0.613958436957146	-0.0436588561644556	0.321	0.287	1	ATP6V1G2-DDX39B	FALSE
0.61403445243937	-0.0500954236946074	0.469	0.407	1	TTC21B	FALSE
0.614318208340673	-0.0261732021971541	0.418	0.372	1	ZC3H15	FALSE
0.614522292882979	-0.0443339189278536	0.099	0.101	1	INSRR	FALSE
0.614760980960435	-0.0175155907980995	0.106	0.097	1	ZSCAN21	FALSE
0.614795973173705	-0.0585361847953464	0.146	0.146	1	EHMT2	FALSE
0.615054453819416	-0.0700927124123732	0.297	0.262	1	PACRGL	FALSE
0.615897140687834	-0.0339632386800156	0.561	0.5	1	NDUFC1	FALSE
0.616044523832829	-0.0220974511865168	0.591	0.524	1	ZNF644	FALSE
0.616520744109324	-0.0327740229739438	0.306	0.276	1	FUS	FALSE
0.616720027295144	-0.0432428597665158	0.128	0.128	1	PTOV1	FALSE
0.616881390510152	-0.0706011854341647	0.491	0.44	1	SH3BP5L	FALSE
0.61738919471083	-0.0498110009316914	0.214	0.192	1	TM9SF4	FALSE
0.617549056907752	-0.0695155655906932	0.515	0.449	1	CACNA1C	FALSE
0.618382635830398	-0.0374907411323896	0.276	0.248	1	SF3B3	FALSE
0.618620591931865	-0.0774737283017823	0.209	0.2	1	SLC38A10	FALSE
0.618761771031648	-0.074237094745616	0.572	0.51	1	NFX1	FALSE
0.619638190128703	-0.0849493158527888	0.334	0.308	1	XRN1	FALSE
0.619802038130026	-0.0332040013006381	0.17	0.154	1	MRPL27	FALSE
0.620123182822527	-0.0358257422164131	0.152	0.137	1	RNPS1	FALSE
0.62015248577227	-0.037288855653544	0.189	0.171	1	PCYOX1	FALSE
0.620180708904498	-0.0307456908872873	0.161	0.147	1	FBXW4	FALSE
0.620484874046194	-0.0467475570948407	0.193	0.191	1	SAMD9	FALSE
0.620799314347048	-0.0512507686565967	0.338	0.297	1	TUBB	FALSE
0.621266603573412	-0.0203164778812848	0.59	0.52	1	SOX6	FALSE
0.621308851939217	-0.0451612546459724	0.267	0.239	1	RPS9	FALSE
0.621344559443766	-0.0475876007215001	0.224	0.201	1	CEMP1	FALSE
0.621386637081256	-0.0412995454553573	0.351	0.315	1	ARRDC2	FALSE
0.621678886483727	-0.0259286854688447	0.547	0.487	1	UBXN11	FALSE
0.621867148479075	-0.0801962463424745	0.297	0.278	1	ISY1	FALSE
0.622104753022916	-0.0236834126307124	0.433	0.386	1	ELMO2	FALSE
0.622307950130277	-0.0586451091812348	0.474	0.404	1	LRIG2	FALSE
0.622628378081722	-0.0355498315965211	0.231	0.208	1	MKS1	FALSE
0.623646458864895	-0.0679952938975872	0.493	0.425	1	KLHL32	FALSE
0.623759608387998	-0.070558774285882	0.295	0.275	1	ATP5G2	FALSE
0.624015932376378	-0.0480140813929796	0.489	0.424	1	OTUD6B	FALSE
0.624500005911035	-0.0409399938074707	0.17	0.155	1	ZSWIM4	FALSE
0.624607715382001	-0.0555091070231819	0.366	0.317	1	PNO1	FALSE
0.624713027654463	-0.043995908384814	0.245	0.222	1	CLIP1	FALSE
0.624773582769721	-0.0769920672448715	0.27	0.255	1	ANKFY1	FALSE
0.624873773846955	-0.0509372599114365	0.244	0.219	1	RNF26	FALSE
0.624889921511258	-0.0856455888354419	0.511	0.462	1	USPL1	FALSE
0.62493993710354	-0.0776538285941228	0.262	0.249	1	DKFZP779L1853	FALSE
0.625423200100633	-0.0764894896488257	0.289	0.273	1	LENG8	FALSE
0.625585397587612	-0.0587803384128145	0.372	0.331	1	ZNF589	FALSE
0.626225746408799	-0.068426917003376	0.772	0.685	1	ARID4A	FALSE
0.626730967932787	-0.0265077863592973	0.179	0.166	1	RABEP1	FALSE
0.626912934539014	-0.048420975421521	0.625	0.539	1	RGS10	FALSE
0.627000189902787	-0.0314979131208164	0.149	0.136	1	ST6GALNAC4	FALSE
0.627202707919133	-0.0477726552165347	0.483	0.426	1	HIGD2A	FALSE
0.627252308392485	-0.0767059530828609	0.361	0.335	1	NEURL4	FALSE
0.627403371004138	-0.00663798555822748	0.843	0.777	1	GSK3B	FALSE
0.627419029474503	-0.0484997046156783	0.213	0.192	1	LAMTOR1	FALSE
0.628134101815424	-0.0471888040069299	0.301	0.269	1	RLF	FALSE
0.628353676673175	-0.037913536280851	0.544	0.474	1	CSPP1	FALSE
0.628362379065216	-0.0393890769561432	0.185	0.167	1	ACAD10	FALSE
0.628380856936821	-0.0420480744822511	0.21	0.191	1	ZAP70	FALSE
0.628396224704137	-0.0444860545710301	0.567	0.497	1	UHRF2	FALSE
0.628699597005089	-0.0429726539316369	0.114	0.104	1	LEMD1	FALSE
0.629029505579661	-0.0598372679288375	0.264	0.236	1	CYB561A3	FALSE
0.629152634962164	-0.0778588369242685	0.402	0.369	1	DOLPP1	FALSE
0.629281336018754	-0.0917123140471156	0.389	0.348	1	STAT6	FALSE
0.629336800084517	-0.0821357210459142	0.321	0.299	1	OGFOD2	FALSE
0.629456034137837	-0.0374800787681378	0.103	0.094	1	UBE2J2	FALSE
0.629483384827332	-0.0441573245474111	0.169	0.154	1	EDIL3	FALSE
0.629636327709016	-0.0258333430135207	0.17	0.157	1	DRAM2	FALSE
0.629757691017313	-0.0771797326252122	0.464	0.426	1	C12orf65	FALSE
0.630164045847918	-0.0324456409164229	0.191	0.175	1	CBX4	FALSE
0.630399617709912	-0.0256307249227718	0.129	0.118	1	RGS19	FALSE
0.630766711983166	-0.0226905047013103	0.147	0.133	1	SIRT4	FALSE
0.631155328464448	-0.0482956933922677	0.26	0.233	1	NUP155	FALSE
0.631192812533443	-0.0851202256855599	0.375	0.341	1	CARF	FALSE
0.631433634784507	-0.0903104611707033	0.284	0.267	1	RP1-66C13.4	FALSE
0.632460864448979	-0.0459402647776713	0.454	0.401	1	C11orf1	FALSE
0.633281193590223	-0.040254201789072	0.267	0.241	1	COG4	FALSE
0.633442859462902	-0.0373252050437972	0.145	0.132	1	MUM1	FALSE
0.634323253604235	-0.0708237501194493	0.341	0.3	1	GOT1	FALSE
0.634708952215725	-0.0512634539125426	0.494	0.453	1	DNPEP	FALSE
0.634822632572931	-0.0885919942924527	0.477	0.433	1	NASP	FALSE
0.635697706419715	-0.0502276853910055	0.239	0.214	1	VPS18	FALSE
0.635999268174076	-0.0593021627873542	0.47	0.437	1	AE000662.92	FALSE
0.636044753242879	-0.0281527933560762	0.162	0.149	1	PRRT1	FALSE
0.636262001224648	-0.0670957524555362	0.28	0.266	1	LIMA1	FALSE
0.636358383977159	-0.0843638219322771	0.357	0.327	1	ZFYVE21	FALSE
0.637087492896665	-0.0931561276464223	0.33	0.305	1	KCNQ4	FALSE
0.637205972495116	-0.0305344788658956	0.206	0.187	1	TAF1A	FALSE
0.637318658358295	-0.0746801723832865	0.286	0.269	1	PSMD9	FALSE
0.637342545392812	-0.0998916890556987	0.436	0.388	1	CIPC	FALSE
0.637825110808943	-0.0684195862702088	0.326	0.305	1	VPS29	FALSE
0.638071937678118	-0.092805919659638	0.467	0.414	1	SF3B5	FALSE
0.638340005723047	-0.0512521006454904	0.253	0.227	1	PRDM7	FALSE
0.639127490033306	-0.0569837344159054	0.393	0.346	1	SLTM	FALSE
0.639331198762812	-0.0429321922320915	0.193	0.175	1	PRC1	FALSE
0.639396342603406	-0.0545578956436785	0.301	0.269	1	EARS2	FALSE
0.639448059488787	-0.0805859923760679	0.446	0.401	1	CCDC77	FALSE
0.639790175404008	-0.0811827593089225	0.305	0.286	1	DAPP1	FALSE
0.640410232386643	-0.0615583320358901	0.348	0.306	1	ABL1	FALSE
0.640642253062049	-0.0523163630612137	0.399	0.356	1	CCDC141	FALSE
0.640684779545636	-0.0335643239363212	0.391	0.349	1	ELP4	FALSE
0.641215770897879	-0.0431137556480093	0.348	0.31	1	LRP3	FALSE
0.641456824058777	-0.0376844964693264	0.359	0.318	1	TADA3	FALSE
0.641678148698489	-0.084267521567726	0.309	0.288	1	KLHL20	FALSE
0.641759189134565	-0.0427864369750073	0.415	0.367	1	GNB2	FALSE
0.642410452601966	-0.0433468994664978	0.491	0.435	1	WNT5B	FALSE
0.642740315071735	-0.0500459591297875	0.109	0.11	1	PAFAH1B3	FALSE
0.642792131279479	-0.0215334830850191	0.811	0.708	1	SNTB1	FALSE
0.642823749987936	-0.0710443214370235	0.42	0.367	1	JAZF1	FALSE
0.642830608772624	-0.021526744863732	0.145	0.133	1	OTUB1	FALSE
0.642866752742376	-0.0603456294623854	0.147	0.146	1	ALKBH3	FALSE
0.643107507176115	-0.0808038755410463	0.234	0.222	1	RP11-1099M24.7	FALSE
0.643424088399754	-0.0559492389649843	0.192	0.188	1	TMEM79	FALSE
0.643662110860812	-0.0478569552426165	0.192	0.189	1	GSTM2	FALSE
0.643726860859055	-0.0218942178257706	0.78	0.696	1	NRL	FALSE
0.64402233630346	-0.0255236821743847	0.124	0.114	1	MADCAM1	FALSE
0.644145823850462	-0.0444422573324019	0.291	0.26	1	NUP50	FALSE
0.644385882973284	-0.0555784387944712	0.378	0.333	1	YPEL2	FALSE
0.644523884482753	-0.054491147225297	0.24	0.214	1	BPNT1	FALSE
0.644548370431771	-0.0822664159560352	0.406	0.371	1	MYO9A	FALSE
0.644552728360167	-0.0652036772808254	0.237	0.225	1	MORN1	FALSE
0.64462046149303	-0.0680052359313507	0.282	0.266	1	PRUNE	FALSE
0.644652972343014	-0.0537541426862004	0.411	0.358	1	MEF2B	FALSE
0.644989811761573	-0.052053259063527	0.378	0.333	1	CHKB	FALSE
0.645010439235274	-0.0382763170188069	0.144	0.13	1	DDRGK1	FALSE
0.645382424882243	-0.0384148739360992	0.178	0.163	1	REXO1	FALSE
0.646000181110442	-0.0362281077412153	0.456	0.404	1	SARDH	FALSE
0.646408068100474	-0.0678461562845136	0.254	0.225	1	GPI	FALSE
0.646470963294224	-0.0415311412853529	0.131	0.12	1	GPR35	FALSE
0.646936987664653	-0.043361658533021	0.639	0.581	1	IL6ST	FALSE
0.647369882466529	-0.100589718058255	0.543	0.484	1	SPAG16	FALSE
0.648168448539143	-0.0720230308415797	0.403	0.369	1	PTPN6	FALSE
0.64828235977447	-0.0515957524592972	0.817	0.73	1	C7orf55-LUC7L2	FALSE
0.648708816062482	-0.054871324817414	0.201	0.182	1	ZNF14	FALSE
0.649200526335963	-0.0373740204491806	0.184	0.169	1	ABCB10	FALSE
0.649763662217315	-0.0501825183118962	0.2	0.194	1	PGP	FALSE
0.649980355095944	-0.0636952575734229	0.246	0.236	1	KPNA6	FALSE
0.650690908200664	-0.0295801380122093	0.102	0.094	1	ME1	FALSE
0.650767237628376	-0.0347308660748917	0.293	0.267	1	CRLF1	FALSE
0.651050445962706	-0.0413927245470958	0.162	0.147	1	TMC4	FALSE
0.651108358911139	-0.0514603962450662	0.487	0.427	1	LARS	FALSE
0.651127780344564	-0.0865402076908559	0.457	0.409	1	ZNF512B	FALSE
0.651306295074521	-0.0463723737661688	0.331	0.295	1	IFT46	FALSE
0.651605888242482	-0.0860501820992227	0.29	0.268	1	GLO1	FALSE
0.651751252835786	-0.0624379826530638	0.379	0.349	1	CWC22	FALSE
0.651865637920855	-0.0542248425718607	0.276	0.247	1	TLR9	FALSE
0.652540937347096	-0.0493446535460836	0.371	0.33	1	PRPF38A	FALSE
0.653016221906565	-0.0738488730327806	0.572	0.516	1	JUND	FALSE
0.65303251012896	-0.0774215997681608	0.295	0.276	1	HIST1H3I	FALSE
0.653134325949494	-0.055948241007255	0.126	0.125	1	CC2D1A	FALSE
0.65321967706959	-0.0512693049585901	0.144	0.143	1	CD27	FALSE
0.653930511213206	-0.0485481376190786	0.11	0.111	1	DEPDC7	FALSE
0.654050298379022	-0.0421632803475935	0.22	0.199	1	TEN1	FALSE
0.654058492913864	-0.0536660795857887	0.243	0.216	1	ZNF680	FALSE
0.654124903362707	-0.0289249798352048	0.607	0.536	1	DHRS12	FALSE
0.65415984809495	-0.061823628024632	0.489	0.418	1	SCAI	FALSE
0.654287608907442	-0.0656991366329625	0.613	0.54	1	MBD4	FALSE
0.654354702009757	-0.052973609097088	0.214	0.19	1	EXOSC2	FALSE
0.65437928057179	-0.0464742272828406	0.295	0.264	1	USP14	FALSE
0.654723123869879	-0.0642350915309906	0.215	0.206	1	HIST1H2AI	FALSE
0.654775625766203	-0.0567984656550311	0.185	0.167	1	ZBTB32	FALSE
0.654830755631247	-0.0414164894445955	0.175	0.159	1	PLN	FALSE
0.655172332658832	-0.0523344124364873	0.817	0.729	1	LUC7L2	FALSE
0.655470550606971	-0.0873435262251402	0.5	0.449	1	HAVCR2	FALSE
0.655477670535342	-0.0323967789946669	0.476	0.421	1	EVI5	FALSE
0.655551881620452	-0.0190865300735258	0.367	0.323	1	XRCC6	FALSE
0.655722946244831	-0.0896217789074232	0.333	0.309	1	ZNF91	FALSE
0.655894673725622	-0.0376609752960912	0.623	0.54	1	GPCPD1	FALSE
0.656381562359509	-0.0273933185396255	0.12	0.11	1	ZNF713	FALSE
0.656447829417741	-0.0642387656582306	0.628	0.564	1	RNF111	FALSE
0.656477431246002	-0.0234880193452973	0.774	0.698	1	UXS1	FALSE
0.65648602911892	-0.0360784518678618	0.591	0.522	1	ISM1	FALSE
0.656646465661331	-0.072605805734997	0.349	0.303	1	RNH1	FALSE
0.657138185254169	-0.00950344147543009	0.111	0.104	1	SIRT6	FALSE
0.657162760210722	-0.0770177562590481	0.182	0.175	1	ABI3	FALSE
0.657227283877188	-0.0306761867821724	0.124	0.125	1	MIF4GD	FALSE
0.657392575014293	-0.0354856035289133	0.21	0.191	1	RPL38	FALSE
0.657631305355457	-0.0676997425997077	0.363	0.322	1	ARRB1	FALSE
0.65769218762667	-0.0357263740003939	0.223	0.204	1	SF3A2	FALSE
0.657757300752704	-0.0427621046889606	0.222	0.202	1	SMTN	FALSE
0.658123762919149	-0.0482303181180697	0.36	0.321	1	LDLR	FALSE
0.658157855223449	-0.0730423971894351	0.402	0.372	1	MFGE8	FALSE
0.659199597250225	-0.067651237096701	0.155	0.151	1	NAGS	FALSE
0.659809013603918	-0.0570831850099295	0.467	0.406	1	SPATA24	FALSE
0.660650329151394	-0.0452251904652621	0.146	0.145	1	GMEB1	FALSE
0.661543275583603	-0.0229397800948191	0.103	0.095	1	DVL2	FALSE
0.661547926674558	-0.0555219477928055	0.408	0.36	1	NARS	FALSE
0.66180195330222	-0.0501685736552763	0.186	0.169	1	SFSWAP	FALSE
0.662383193951293	-0.0505590762855279	0.223	0.2	1	PIAS4	FALSE
0.662875570567225	-0.0371912765141069	0.186	0.17	1	HOMER2	FALSE
0.662921659778078	-0.0354079130850755	0.121	0.11	1	CBY1	FALSE
0.663303650643141	-0.0530553434648456	0.161	0.159	1	RPS6KB2	FALSE
0.663515456766039	-0.0667596053882848	0.174	0.169	1	ACADVL	FALSE
0.66399058955221	-0.0425506141129212	0.249	0.226	1	IPO13	FALSE
0.664007072435861	-0.0734019219735141	0.379	0.346	1	KIAA0101	FALSE
0.664440553489582	-0.0614376848252073	0.382	0.333	1	LMBRD2	FALSE
0.665448711283302	-0.0685676685369201	0.431	0.393	1	ROCK1	FALSE
0.66551393201288	-0.0677302921957707	0.232	0.221	1	CDIPT	FALSE
0.665556642480431	-0.0736480194940443	0.267	0.25	1	AC003005.4	FALSE
0.665587522734468	-0.0435242593342284	0.278	0.25	1	RETSAT	FALSE
0.66572490334221	-0.0521228353692798	0.145	0.132	1	ZNF180	FALSE
0.665916067579245	-0.0627522081333577	0.359	0.316	1	HIST1H2AM	FALSE
0.666963013059616	-0.101649854376524	0.547	0.476	1	RP11-296A16.1	FALSE
0.667104535680257	-0.0568121711197672	0.167	0.162	1	YIPF4	FALSE
0.667177155967168	-0.0712393053024519	0.254	0.239	1	SGTA	FALSE
0.667630926740698	-0.0455534456393143	0.279	0.25	1	CDK5RAP3	FALSE
0.66769920171039	-0.0431789751673416	0.184	0.167	1	ATP6V0B	FALSE
0.667702491126954	-0.0456246026698172	0.157	0.155	1	UBA2	FALSE
0.668238487712891	-0.0468882826443973	0.637	0.557	1	EGR2	FALSE
0.668588966797506	-0.0499663462431068	0.24	0.231	1	CBX1	FALSE
0.668605813712897	-0.0272184483185614	0.116	0.107	1	EPN3	FALSE
0.66882021621998	-0.0773549516942641	0.352	0.327	1	C1orf50	FALSE
0.669202392376683	-0.0505564824149034	0.459	0.4	1	ABHD2	FALSE
0.669793971765973	-0.039390657866376	0.236	0.213	1	L3MBTL2	FALSE
0.669807162152753	-0.0813170140806201	0.229	0.217	1	MCM10	FALSE
0.66991047403502	-0.0463612781390146	0.634	0.55	1	TMEM55B	FALSE
0.670263848554267	-0.0494812387843681	0.528	0.464	1	NDE1	FALSE
0.670269542829165	-0.0298897222649087	0.594	0.521	1	H2AFV	FALSE
0.670312420115178	-0.0350969442794996	0.102	0.104	1	PTPRCAP	FALSE
0.670327760544513	-0.0272228168236484	0.206	0.19	1	C9orf117	FALSE
0.670825915602193	-0.0482238839657593	0.125	0.115	1	SCN8A	FALSE
0.670991792464143	-0.0709377797485028	0.295	0.26	1	RP11-399J13.3	FALSE
0.671008182175014	-0.0696851560641227	0.261	0.247	1	HNRNPM	FALSE
0.671052097415658	-0.0386039938787631	0.36	0.319	1	RP11-574K11.31	FALSE
0.671285451269858	-0.0709615657046258	0.43	0.395	1	CEP85	FALSE
0.671381552323953	-0.0525998011445	0.19	0.187	1	EMC1	FALSE
0.672046620787766	-0.0632688350334572	0.317	0.298	1	ADPGK	FALSE
0.672160345999222	-0.0473676459350321	0.454	0.401	1	FDXACB1	FALSE
0.672187635180609	-0.0548511749886237	0.139	0.128	1	GNGT1	FALSE
0.673219342644152	-0.0218764600762836	0.137	0.126	1	JAK3	FALSE
0.674022868948997	-0.0472298118444158	0.308	0.273	1	UQCRB	FALSE
0.674030299978434	-0.0739673068779653	0.321	0.3	1	SEC24C	FALSE
0.674085610647572	-0.0469653353450502	0.159	0.157	1	ZNF385B	FALSE
0.674182983568835	-0.0392818451269518	0.421	0.373	1	HIST1H2BB	FALSE
0.675020328636481	-0.0721879959126532	0.278	0.264	1	POLR3D	FALSE
0.675052502309321	-0.0404340939183424	0.234	0.212	1	RPS5	FALSE
0.675194221749216	-0.0788523562821877	0.39	0.36	1	TBC1D16	FALSE
0.67594190090415	-0.0914819518049835	0.364	0.332	1	PIGL	FALSE
0.676316488703642	-0.0310246263987812	0.136	0.125	1	PPDPF	FALSE
0.676381411683354	-0.0541487351745617	0.332	0.292	1	MOSPD2	FALSE
0.676626799801901	-0.0290246283942311	0.385	0.346	1	PHF14	FALSE
0.676782164353507	-0.0508979089558152	0.299	0.269	1	AP1S2	FALSE
0.676902494515816	-0.0617722851018533	0.17	0.166	1	KIAA0754	FALSE
0.677056765075138	-0.0471779523472088	0.411	0.375	1	ARPC4-TTLL3	FALSE
0.677121889046329	-0.0806632691938605	0.274	0.257	1	GDF5	FALSE
0.677126797499795	-0.0354744634293618	0.246	0.224	1	PCLO	FALSE
0.677283779527883	-0.0513002002854284	0.329	0.288	1	NDUFA5	FALSE
0.677510549027711	-0.0570540915885624	0.133	0.132	1	SLC1A5	FALSE
0.677746785916937	-0.0485318264572218	0.506	0.435	1	ORC4	FALSE
0.678056163593137	-0.0458961904184006	0.28	0.249	1	TAF12	FALSE
0.6788109772616	-0.0407704582555671	0.414	0.367	1	COG3	FALSE
0.678893681002525	-0.0563079234429883	0.209	0.187	1	IFFO1	FALSE
0.679092972744151	-0.0803032083696287	0.28	0.261	1	CCDC130	FALSE
0.67912751318546	-0.0737175649212582	0.445	0.402	1	RNASEK-C17orf49	FALSE
0.679395822078325	-0.0425377874363308	0.169	0.167	1	ZNF526	FALSE
0.679650380903621	-0.0588678136411562	0.178	0.174	1	ZNF486	FALSE
0.679801280218031	-0.0514978120583317	0.452	0.4	1	EAF2	FALSE
0.680013898223379	-0.0550838989880341	0.139	0.139	1	C16orf45	FALSE
0.68021776599918	-0.0268840018051943	0.16	0.147	1	PSMA4	FALSE
0.68081758445881	-0.0535496484924012	0.344	0.304	1	EIF3J	FALSE
0.680908601614888	-0.0434492617388735	0.232	0.21	1	ZNF460	FALSE
0.680947996045442	-0.0606117454562448	0.162	0.146	1	ANKRD35	FALSE
0.68150688011155	-0.0668282567842145	0.247	0.236	1	CALR3	FALSE
0.681638768974672	-0.0905356807769492	0.526	0.464	1	ASCC1	FALSE
0.681785337742116	-0.0476281497331122	0.234	0.212	1	PMPCB	FALSE
0.682146861394647	-0.0590288539548796	0.42	0.366	1	ATP5B	FALSE
0.682385840611861	-0.0508562022607907	0.5	0.439	1	PNN	FALSE
0.682595842401147	-0.0545467863471845	0.393	0.35	1	ZBTB7B	FALSE
0.682793423922906	-0.0580066398143442	0.666	0.612	1	ANXA2R	FALSE
0.683282654690318	-0.040383700575443	0.106	0.107	1	NDUFAF1	FALSE
0.683613281551378	-0.060517073973156	0.533	0.489	1	C10orf54	FALSE
0.683685707984308	-0.0693789730208706	0.313	0.29	1	C15orf37	FALSE
0.683743725685752	-0.037501970612166	0.216	0.199	1	MFN2	FALSE
0.684223600831159	-0.0544726426037153	0.528	0.476	1	GTF2E1	FALSE
0.684232029228537	-0.0461508159954835	0.257	0.234	1	FKBP1A	FALSE
0.684297397150813	-0.0417363887369995	0.191	0.174	1	STAT5A	FALSE
0.684347823627931	-0.0508200383041867	0.282	0.251	1	GOLGA2	FALSE
0.68461752568318	-0.0536223833970635	0.344	0.307	1	NDUFA6	FALSE
0.685366640307137	-0.0913800099039478	0.36	0.326	1	YIPF7	FALSE
0.685599425297642	-0.0439906486235397	0.429	0.376	1	OSBPL9	FALSE
0.685665156535452	-0.0588841216156942	0.311	0.276	1	CEP89	FALSE
0.685727303801693	-0.0553031226673242	0.41	0.358	1	MEF2BNB-MEF2B	FALSE
0.685777751747018	-0.0345278015155696	0.18	0.166	1	CAMTA2	FALSE
0.685865340551828	-0.0782733429753432	0.479	0.439	1	CNST	FALSE
0.686128790944944	-0.04246704983258	0.169	0.154	1	ZDHHC13	FALSE
0.686611770897636	-0.0590778035600991	0.143	0.141	1	FBF1	FALSE
0.686631372246314	-0.0874619001704254	0.509	0.456	1	RP11-1035H13.3	FALSE
0.687076981541389	-0.0523112101232563	0.163	0.16	1	PRRT2	FALSE
0.687499389227847	0.00200749318436277	0.162	0.15	1	KCNH1	FALSE
0.687681314847588	-0.0564251997674861	0.501	0.435	1	TESK1	FALSE
0.687723383989298	-0.0839291923700322	0.417	0.383	1	SRSF3	FALSE
0.687907647696687	-0.0792508123481807	0.522	0.467	1	FIS1	FALSE
0.688036260117511	-0.0258234239435737	0.17	0.157	1	EMC6	FALSE
0.688110107184059	-0.0427109309540226	0.19	0.173	1	ADCY4	FALSE
0.688142109152528	-0.0842874110091942	0.57	0.517	1	RAP1GAP2	FALSE
0.688151359878949	-0.042300942863985	0.137	0.125	1	FAM227A	FALSE
0.688160302159634	-0.0329545889621112	0.232	0.21	1	BAIAP3	FALSE
0.688237402425156	-0.0799821262003652	0.449	0.404	1	KLF16	FALSE
0.688306779651363	-0.0538052467768109	0.456	0.4	1	CETN3	FALSE
0.68863989482285	-0.0712521105719906	0.271	0.256	1	EHMT1	FALSE
0.688671711678141	-0.0336801308060303	0.202	0.183	1	PIGS	FALSE
0.689171894091575	-0.102366473516221	0.408	0.363	1	TMEM53	FALSE
0.689352358367042	-0.077143883473009	0.515	0.461	1	TCTN3	FALSE
0.689404503125663	-0.0702640833496027	0.164	0.15	1	ALK	FALSE
0.689474527838658	-0.0741286674379685	0.405	0.372	1	SLC16A6	FALSE
0.689692648013639	-0.0441467903119471	0.469	0.419	1	CCNYL1	FALSE
0.690255620695362	-0.0425496633102965	0.157	0.143	1	USP19	FALSE
0.690340807318857	-0.045204765445469	0.163	0.149	1	RSAD1	FALSE
0.690646632892386	-0.0336179338400842	0.129	0.119	1	LRRC24	FALSE
0.691117793746403	-0.0377533110875738	0.452	0.398	1	RAB3GAP1	FALSE
0.691492160900556	-0.042195686057384	0.48	0.421	1	TINF2	FALSE
0.691708010592493	-0.0659718551342286	0.343	0.306	1	MRPL34	FALSE
0.692048774425669	-0.0582432839714427	0.354	0.311	1	CASS4	FALSE
0.6923172097124	-0.0454555834729667	0.602	0.527	1	PPM1K	FALSE
0.692318601167073	-0.0613165775357554	0.208	0.199	1	COX7B	FALSE
0.692373189718609	-0.0641509751359078	0.323	0.302	1	CHD3	FALSE
0.692375144984332	-0.036433606754028	0.128	0.117	1	C19orf57	FALSE
0.692457770037178	-0.0648486293664861	0.601	0.536	1	GRAP2	FALSE
