p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
0.321177725382902	-0.0244587218429011	0.142	0.122	1	CUEDC2	FALSE
0.321218126771998	-0.0622198040439291	0.189	0.159	1	IFI44	FALSE
0.322049504577274	-0.0221625742854423	0.704	0.604	1	MBD5	FALSE
0.322491535668645	-0.0592009042080319	0.432	0.355	1	LARP4B	FALSE
0.322508399637059	-0.0283463925352879	0.369	0.315	1	RECQL	FALSE
0.322680641859423	-0.0413872209398385	0.353	0.296	1	COX6A1	FALSE
0.3227870315382	-0.0451405649227951	0.354	0.3	1	TRNT1	FALSE
0.322885137890189	-0.0280976841570326	0.173	0.148	1	ZNF836	FALSE
0.32302564693623	-0.0667137529491985	0.461	0.372	1	KIAA1429	FALSE
0.323507786611559	-0.0768713448880376	0.427	0.403	1	FAM161A	FALSE
0.323519755625826	-0.0360007631657589	0.353	0.299	1	EIF3E	FALSE
0.323601818429805	-0.029565380984691	0.203	0.174	1	COQ4	FALSE
0.323900031660718	-0.0420615241383567	0.134	0.113	1	ZNF75A	FALSE
0.323992142765583	-0.0401830520543452	0.539	0.44	1	LAP3	FALSE
0.32415635365577	-0.0509141124884771	0.418	0.345	1	HACE1	FALSE
0.324486864313965	-0.0394231858139521	0.259	0.221	1	PHF23	FALSE
0.324582673869457	-0.0471473380781211	0.386	0.324	1	VASP	FALSE
0.324861411084906	-0.0418020003772086	0.433	0.362	1	NLRP1	FALSE
0.324923151997269	-0.0367779661434401	0.243	0.207	1	C17orf59	FALSE
0.324925489519677	-0.0649881526870604	0.795	0.722	1	ESYT1	FALSE
0.324953734769963	-0.0283017927060527	0.586	0.479	1	SMPD3	FALSE
0.325018003847419	-0.0424484634415212	0.398	0.335	1	BROX	FALSE
0.325092618882666	-0.0152952995215485	0.567	0.477	1	POLR1D	FALSE
0.325184423881535	-0.0822267061550261	0.669	0.59	1	SBDS	FALSE
0.325242304776777	-0.024707473331486	0.209	0.181	1	PPM1N	FALSE
0.325377271681338	-0.0321525842607119	0.39	0.329	1	MEA1	FALSE
0.325479979786285	-0.0186366321358029	0.166	0.143	1	UBIAD1	FALSE
0.32564465629041	-0.0366406267856825	0.198	0.169	1	ADPRM	FALSE
0.325794266602833	-0.0326638265845395	0.237	0.203	1	CCDC176	FALSE
0.325822957372423	-0.0469825593907001	0.214	0.18	1	MED11	FALSE
0.32598846989751	-0.0382651547970074	0.368	0.314	1	MANEA	FALSE
0.326280809994562	-0.0352041479863049	0.184	0.156	1	C9orf114	FALSE
0.326527886082449	-0.0941965456840866	0.574	0.503	1	TMEM245	FALSE
0.326598098975583	-0.0573506744919658	0.402	0.331	1	ANAPC15	FALSE
0.327186745945959	-0.0328103962553679	0.436	0.363	1	DIS3	FALSE
0.328374949138386	-0.0407842649600982	0.595	0.493	1	MATN1	FALSE
0.328514525449688	-0.0143630033096216	0.708	0.606	1	ZCCHC2	FALSE
0.328768050560813	-0.0294860794427008	0.422	0.355	1	AP3D1	FALSE
0.328904395751131	-0.0429025280148712	0.534	0.436	1	MYB	FALSE
0.329229644674505	-0.0351560828656932	0.394	0.332	1	NEURL4	FALSE
0.329412109049867	-0.0366478699527801	0.472	0.397	1	RPL37	FALSE
0.329416557262714	-0.0990516311655413	0.441	0.399	1	ARPC2	FALSE
0.329431988403309	-0.0555440271408255	0.376	0.312	1	HP1BP3	FALSE
0.329446797692143	-0.03880874458261	0.45	0.375	1	ELP4	FALSE
0.329614520466285	-0.0489215743513423	0.394	0.324	1	HCLS1	FALSE
0.329683604187114	-0.036515718020492	0.479	0.395	1	DNAJB5	FALSE
0.329765124842697	-0.101447884106794	0.426	0.393	1	TPM3	FALSE
0.329780303107062	-0.0248098257500229	0.228	0.198	1	HDAC5	FALSE
0.329862794267316	-0.0248799260974611	0.12	0.103	1	RNASEH2C	FALSE
0.330064063737629	-0.0383977737817366	0.315	0.267	1	TMEM19	FALSE
0.330348406029997	-0.0827337586911924	0.657	0.571	1	CHD8	FALSE
0.330366163568321	-0.0288709146583449	0.149	0.128	1	QDPR	FALSE
0.330474293223004	-0.029095471482719	0.44	0.368	1	NRBF2	FALSE
0.330577237991139	-0.0343120370145588	0.154	0.131	1	ZNF90	FALSE
0.330767585057305	-0.0528989730928522	0.425	0.352	1	OSGIN2	FALSE
0.330824105635702	-0.0227486452211398	0.124	0.108	1	TMPRSS15	FALSE
0.330864631810932	-0.0310038736765175	0.566	0.482	1	PAN3	FALSE
0.330999382951419	-0.0416385159747014	0.205	0.173	1	CUZD1	FALSE
0.331101589927045	-0.0456724411696169	0.513	0.417	1	RTTN	FALSE
0.331220214656794	-0.0480121499488705	0.303	0.254	1	NSA2	FALSE
0.331398999961071	-0.0847123186534139	0.228	0.225	1	SPEG	FALSE
0.331399110394326	-0.0964645339516337	0.598	0.534	1	N4BP1	FALSE
0.331481605033655	-0.0428963924602037	0.201	0.169	1	FAM24B	FALSE
0.331779450423008	-0.0329195836188478	0.35	0.297	1	NUBP2	FALSE
0.332030481643448	0.00388713121570383	0.918	0.857	1	SPATA13	FALSE
0.332319267397199	-0.0385638875032861	0.14	0.119	1	IL36G	FALSE
0.332385855872963	-0.0458300562901748	0.224	0.19	1	ZBTB32	FALSE
0.332543330559824	-0.0442377466665745	0.176	0.149	1	EAF1	FALSE
0.333446851241478	-0.0398857814705249	0.589	0.487	1	MTR	FALSE
0.33379118124004	-0.0365872667314183	0.187	0.159	1	MAST1	FALSE
0.333842067324483	-0.0927465051420213	0.243	0.236	1	IL12RB1	FALSE
0.333869688446571	-0.0974648985738562	0.397	0.362	1	ASH1L	FALSE
0.33411684239242	-0.0226539426809708	0.557	0.478	1	PNN	FALSE
0.33422493972161	-0.0554549705166445	0.371	0.305	1	ARHGAP11B	FALSE
0.334266999338613	-0.0212532644437115	0.12	0.104	1	RNMTL1	FALSE
0.334752473449152	-0.0127729462710447	0.202	0.178	1	EHF	FALSE
0.334758778363387	-0.0822393990674354	0.499	0.441	1	DDX42	FALSE
0.334763219143349	-0.0359892923719592	0.591	0.498	1	UBXN11	FALSE
0.335826728605849	-0.0217655583586827	0.101	0.086	1	CDC42BPA	FALSE
0.335950716269898	-0.01244849192187	0.581	0.49	1	NAA60	FALSE
0.336022329963365	-0.0219264362308144	0.613	0.511	1	CFL1	FALSE
0.336571214182023	-0.0350498110419656	0.408	0.34	1	SYNGR4	FALSE
0.336722251425842	-0.0265968798410415	0.537	0.439	1	CNDP2	FALSE
0.337365342950831	-0.0309305943094741	0.201	0.172	1	PDE1A	FALSE
0.337478041053721	-0.0386700900509352	0.32	0.271	1	RP11-293I14.2	FALSE
0.337491872036695	-0.0634281676713042	0.349	0.293	1	LEFTY1	FALSE
0.337634063317089	-0.0495724028576646	0.357	0.299	1	ZNF430	FALSE
0.337952302635371	-0.0409376770183953	0.29	0.248	1	ECHDC1	FALSE
0.338004318079016	-0.0414503845632714	0.306	0.26	1	CALY	FALSE
0.338045960818631	-0.0306617169286926	0.515	0.433	1	AKT2	FALSE
0.338429946530902	-0.0991929157817886	0.418	0.38	1	MAD2L1	FALSE
0.338573433519372	-0.090742657803959	0.441	0.398	1	MRPL30	FALSE
0.338737443015032	-0.0424730850022643	0.26	0.22	1	DENR	FALSE
0.338909681531017	-0.0473485437933935	0.396	0.325	1	PC	FALSE
0.339019290531653	-0.0376563506015337	0.306	0.258	1	CLN6	FALSE
0.339097696932764	-0.105032829557903	0.484	0.432	1	EHD1	FALSE
0.339224989976606	-0.0276098183240199	0.404	0.342	1	EIF2B2	FALSE
0.33933452202592	-0.0503318812076106	0.502	0.414	1	PEX14	FALSE
0.339627810866474	-0.0322488363960447	0.462	0.389	1	NFKBIB	FALSE
0.33971962191547	-0.0519627109240781	0.27	0.228	1	AMDHD1	FALSE
0.339929964836305	-0.0377296135719019	0.429	0.355	1	RP11-51F16.8	FALSE
0.340025741365287	-0.025063625766121	0.564	0.476	1	RP11-795F19.5	FALSE
0.340303543680692	-0.0498735649442196	0.546	0.455	1	N4BP2L2	FALSE
0.340373174390567	-0.0911838650670516	0.51	0.453	1	ZNF709	FALSE
0.340607312967435	-0.0252600026665672	0.602	0.51	1	CNOT8	FALSE
0.340985522768639	-0.0378135675253781	0.535	0.444	1	MRPL1	FALSE
0.341105091747558	-0.0515678058069485	0.602	0.493	1	ABHD8	FALSE
0.341191494951258	-0.0505785730568824	0.335	0.277	1	C19orf40	FALSE
0.341207693662388	-0.102528462918617	0.62	0.545	1	NXPE3	FALSE
0.341329698644454	-0.0379012605203343	0.355	0.299	1	DCP1A	FALSE
0.341401407592811	-0.0281888112756317	0.407	0.349	1	TP53BP2	FALSE
0.341509190469604	-0.0488510618008793	0.288	0.24	1	CTD-2616J11.11	FALSE
0.341876838905948	-0.0906247533937765	0.622	0.55	1	C14orf80	FALSE
0.341984016842662	-0.0347179761377054	0.498	0.408	1	BCKDHB	FALSE
0.342202450128149	-0.00416341880654841	0.116	0.1	1	DPY19L4	FALSE
0.342615662276099	-0.0423852497045381	0.326	0.276	1	SPRTN	FALSE
0.342968580208649	-0.0287465620074011	0.56	0.469	1	RBFA	FALSE
0.343125023867545	-0.0786419092098524	0.45	0.367	1	USP10	FALSE
0.343755247496051	-0.0424392935219466	0.393	0.325	1	TROAP	FALSE
0.344347434412639	-0.109509984227461	0.228	0.223	1	ADD2	FALSE
0.344504627573367	-0.100329539008503	0.342	0.32	1	C1orf43	FALSE
0.344592116064239	-0.0968814834820566	0.473	0.419	1	FAM76A	FALSE
0.34468978989541	-0.0970647461284025	0.455	0.414	1	TRPM3	FALSE
0.34487283404501	-0.101387688749545	0.343	0.313	1	MEF2BNB	FALSE
0.345659825055404	-0.0557908793124862	0.423	0.347	1	C6orf52	FALSE
0.345944628748473	-0.00716345592369583	0.355	0.303	1	SPEN	FALSE
0.346561851983298	-0.100857073614399	0.418	0.375	1	CCT3	FALSE
0.346890265078402	-0.0235353673906805	0.223	0.193	1	PPIL1	FALSE
0.347073990449366	-0.0831534150031943	0.581	0.514	1	DESI2	FALSE
0.347164951808657	-0.0495835896291805	0.451	0.367	1	CARM1	FALSE
0.347625640639695	-0.10703408280539	0.617	0.532	1	BPGM	FALSE
0.347773549940093	-0.0793649455319592	0.718	0.623	1	FBRS	FALSE
0.347813666384569	-0.040397923626683	0.289	0.246	1	GSKIP	FALSE
0.347894638839639	-0.0459937448424143	0.27	0.228	1	KHK	FALSE
0.347918999210758	-0.0387364804902823	0.337	0.285	1	ADI1	FALSE
0.348169172506334	-0.0721048515650986	0.62	0.557	1	C2orf42	FALSE
0.348297705069316	-0.0225820957071353	0.133	0.114	1	KANK3	FALSE
0.348378222267339	-0.0335690761625661	0.169	0.144	1	GINS2	FALSE
0.348508456834645	-0.0512733731877899	0.241	0.206	1	NOL4	FALSE
0.348545360792852	-0.0439509531093613	0.376	0.316	1	EIF1B	FALSE
0.348598575499197	-0.080444626643363	0.264	0.254	1	ITGA5	FALSE
0.348623307496475	-0.064083699275203	0.102	0.109	1	ASRGL1	FALSE
0.348890536253016	-0.0570928044516468	0.711	0.649	1	SETD5	FALSE
0.349345356344952	-0.0245715766119288	0.178	0.155	1	NOB1	FALSE
0.349598036434633	-0.0455602007603649	0.411	0.345	1	NT5C1B-RDH14	FALSE
0.349598036434633	-0.0455602007603649	0.411	0.345	1	NT5C1B	FALSE
0.349953216984649	-0.0367600865535602	0.362	0.31	1	ZNF575	FALSE
0.349964771112926	-0.0969166368312133	0.538	0.481	1	ZC3H3	FALSE
0.350158319629694	-0.0519545963204858	0.386	0.316	1	MRPL32	FALSE
0.350230222809935	-0.0385691444424992	0.25	0.212	1	FERMT2	FALSE
0.350495348959772	-0.0514861253477218	0.277	0.231	1	SNX27	FALSE
0.350661288221676	-0.0782787939699736	0.591	0.522	1	SEL1L	FALSE
0.350723848012844	-0.0454583987138779	0.391	0.325	1	XRRA1	FALSE
0.351304290975525	-0.0618856115671175	0.282	0.237	1	PIGB	FALSE
0.351356096606063	-0.0399475405394569	0.313	0.264	1	PSMC6	FALSE
0.351724250334897	-0.0473266077194016	0.17	0.144	1	CDK11B	FALSE
0.35172679110232	-0.0552049875991723	0.245	0.209	1	PDGFRL	FALSE
0.351842924126264	-0.0236410058326192	0.138	0.12	1	HKDC1	FALSE
0.352474659076496	-0.050605389348384	0.259	0.218	1	DDI2	FALSE
0.353042983516552	-0.0158959826995282	0.145	0.126	1	SLC25A17	FALSE
0.353457277971047	-0.0543398934441558	0.467	0.385	1	PPP2R3B	FALSE
0.353615117678477	-0.0616212221450674	0.315	0.267	1	APOL3	FALSE
0.353774758294393	0.00303579113011643	0.92	0.859	1	RP11-307N16.6	FALSE
0.353859059780566	-0.0249584940652416	0.102	0.087	1	MICALCL	FALSE
0.354102855153985	-0.015502866542245	0.102	0.088	1	TRNP1	FALSE
0.354105935508066	-0.0861583195776611	0.499	0.445	1	C14orf1	FALSE
0.354331337650523	-0.05536704069204	0.372	0.307	1	PTPN23	FALSE
0.354351338049944	-0.048159279901673	0.414	0.346	1	R3HDM2	FALSE
0.354392090394133	-0.0246292832621766	0.144	0.125	1	FAM160B2	FALSE
0.355315917998795	-0.050393294358773	0.248	0.209	1	OAZ1	FALSE
0.355500532564334	-0.0336100484077624	0.238	0.205	1	ZNF181	FALSE
0.355553262467819	-0.10461726871397	0.322	0.297	1	ELMOD3	FALSE
0.355799255764329	-0.0449945121842472	0.256	0.217	1	CTU1	FALSE
0.355935980718772	-0.0146373533718452	0.107	0.092	1	SPATA32	FALSE
0.355966955789616	-0.0418693251279136	0.243	0.206	1	TMEM222	FALSE
0.356007034999754	-0.0401436250252798	0.485	0.403	1	NMRK1	FALSE
0.35607133738309	-0.0346877459108987	0.534	0.45	1	C10orf118	FALSE
0.356102901624122	0.00710107263146953	0.835	0.737	1	CAST	FALSE
0.356139210514916	-0.0421471749848392	0.353	0.296	1	ZNF281	FALSE
0.356190666636954	-0.0423564162057076	0.386	0.327	1	EXOC2	FALSE
0.356242481559575	-0.0359025317546216	0.27	0.228	1	STK25	FALSE
0.35626194570359	-0.0564400748208007	0.342	0.289	1	CTD-2370N5.3	FALSE
0.356304633467997	-0.0261170800493929	0.133	0.113	1	FOLR3	FALSE
0.356689677010346	-0.0272685147295198	0.119	0.102	1	GRM3	FALSE
0.356754008965654	-0.0499152741368318	0.375	0.312	1	DDX20	FALSE
0.356917775554362	-0.029082590246773	0.337	0.289	1	EGR3	FALSE
0.356959316055035	-0.0837710871130082	0.53	0.469	1	TESK1	FALSE
0.357445423564371	-0.0359513098529683	0.357	0.304	1	SPSB3	FALSE
0.357802383680918	-0.0656384049655006	0.325	0.272	1	CTD-3193O13.9	FALSE
0.357996617028887	-0.0829177492793962	0.871	0.782	1	CTD-2260A17.2	FALSE
0.358227506534258	-0.0495641537230463	0.354	0.296	1	ITM2B	FALSE
0.358328335007818	-0.0249179823099175	0.401	0.339	1	IMMP1L	FALSE
0.358602484754195	-0.0340840852718022	0.586	0.491	1	GLG1	FALSE
0.358790231929928	-0.0286974572190846	0.452	0.381	1	SAP18	FALSE
0.35898314719312	-0.0283101084297177	0.615	0.525	1	CPEB4	FALSE
0.358998791079338	-0.0423712147715216	0.196	0.168	1	SAPCD2	FALSE
0.359104908681891	-0.0465768671435909	0.332	0.278	1	STX12	FALSE
0.359120066254516	-0.0298644565470922	0.119	0.103	1	HS3ST5	FALSE
0.359288070544842	-0.0389414600094387	0.56	0.469	1	TMEM80	FALSE
0.359415862626541	-0.0993773196148743	0.416	0.375	1	POLR2K	FALSE
0.359433455447881	-0.0224371618315957	0.754	0.651	1	FBXO16	FALSE
0.360259013857182	-0.0467170470618427	0.441	0.363	1	IFT20	FALSE
0.360318059673084	-0.0415214152316894	0.416	0.341	1	CAT	FALSE
0.360894240782135	-0.0307310994454209	0.145	0.125	1	SLC25A21	FALSE
0.361255180468945	-0.0498495832340167	0.544	0.455	1	EIF4A1	FALSE
0.361258440297628	-0.0388781428005698	0.733	0.619	1	MIER1	FALSE
0.361307300085076	-0.0391752928753955	0.286	0.244	1	TFE3	FALSE
0.361727961783969	-0.0323323503622326	0.113	0.096	1	PLEKHM1	FALSE
0.362178274069912	-0.0491005283335512	0.52	0.432	1	CEP57L1	FALSE
0.362443387143239	-0.0312390574890178	0.412	0.355	1	ADCK4	FALSE
0.362452431711106	-0.0757056572013942	0.578	0.513	1	TTLL5	FALSE
0.362627516056256	-0.10258921435035	0.224	0.219	1	ADTRP	FALSE
0.362722856670603	-0.0403320685058713	0.354	0.303	1	TMEM56-RWDD3	FALSE
0.362989146175202	-0.0451462991501945	0.429	0.362	1	ZNF146	FALSE
0.363766385906144	-0.0429274024814594	0.142	0.122	1	RFTN2	FALSE
0.363833145517626	-0.0497702757145291	0.324	0.27	1	PHF13	FALSE
0.365061800646852	-0.0743166385376984	0.484	0.437	1	LMO7	FALSE
0.365730545902878	-0.0551954847665033	0.387	0.316	1	OSER1	FALSE
0.366060355059289	-0.0292736382437627	0.491	0.408	1	GLTSCR1L	FALSE
0.366083816246544	-0.0575171869152228	0.339	0.284	1	ENOX2	FALSE
0.366124211360563	-0.0173374451714581	0.707	0.614	1	SHF	FALSE
0.366142037384945	-0.0415688284697957	0.303	0.255	1	SDF2L1	FALSE
0.366701277666427	-0.0387166774969108	0.282	0.243	1	HIST3H2A	FALSE
0.366955265301397	0.00976002980240098	0.835	0.748	1	PARP8	FALSE
0.367015318850021	-0.0420681272043797	0.361	0.305	1	ADNP2	FALSE
0.367152871812123	-0.0390567080533505	0.346	0.295	1	TIPRL	FALSE
0.367555967047248	-0.0386618181889902	0.355	0.298	1	ZMPSTE24	FALSE
0.368096575773601	-0.0445831957772677	0.355	0.3	1	ZNF273	FALSE
0.368271426015439	-0.0373518146659141	0.196	0.168	1	SRM	FALSE
0.368355014390469	-0.0190255070807046	0.649	0.565	1	PRKRIP1	FALSE
0.368482369721789	-0.0992717870006441	0.61	0.546	1	ZNF609	FALSE
0.368560421122812	-0.0833519594410582	0.231	0.226	1	OLFM2	FALSE
0.368648888931515	-0.0641969608101631	0.748	0.686	1	TAB2	FALSE
0.368906246032661	-0.0413635436986758	0.201	0.172	1	RYR1	FALSE
0.368981491716239	-0.0917024447688389	0.458	0.415	1	VPRBP	FALSE
0.369022224621593	-0.027038928233656	0.145	0.124	1	HFE	FALSE
0.369417397210808	-0.086172809231833	0.736	0.641	1	CREB1	FALSE
0.369627706124341	-0.0461691090466557	0.467	0.383	1	LOH12CR2	FALSE
0.369866972195021	-0.092500252016934	0.402	0.371	1	PIP5K1B	FALSE
0.370067570208649	-0.0499537948385122	0.278	0.234	1	HPD	FALSE
0.37056002134449	-0.0237081787125124	0.68	0.576	1	TXNL4A	FALSE
0.370728964013305	-0.0941523147541635	0.548	0.49	1	RFFL	FALSE
0.370787639771427	-0.0127196021948745	0.112	0.097	1	TKTL1	FALSE
0.370923482172242	-0.0403158790140877	0.141	0.121	1	DUSP12	FALSE
0.37105087866375	-0.037794591963381	0.203	0.174	1	MYO15B	FALSE
0.37114122854054	-0.0424692698889115	0.254	0.219	1	RIF1	FALSE
0.371333848719749	-0.0904520985871701	0.418	0.38	1	INTS7	FALSE
0.371661137144037	-0.0321528257443814	0.122	0.106	1	GRIN2B	FALSE
0.371709824697625	-0.0217680886461458	0.609	0.525	1	FAXDC2	FALSE
0.371929043885559	-0.07908579990567	0.757	0.667	1	WDR74	FALSE
0.371993331871575	-0.0352334062340728	0.183	0.158	1	ZNF776	FALSE
0.372177319118185	-0.04729469478487	0.83	0.77	1	SMARCA2	FALSE
0.372181387918814	-0.10334405586967	0.499	0.452	1	ATP5G1	FALSE
0.372642099985693	-0.092305647042073	0.512	0.466	1	WDR82	FALSE
0.372725917266299	-0.0953753664393979	0.196	0.194	1	SNPH	FALSE
0.372989257825932	-0.0880887710161151	0.432	0.396	1	UTP23	FALSE
0.37313062679073	-0.0706757554982985	0.494	0.439	1	OTUD6B	FALSE
0.373769742210334	-0.0527931412733741	0.372	0.312	1	PDK2	FALSE
0.373839600542915	-0.109263931936549	0.444	0.396	1	NDC80	FALSE
0.373863363758014	-0.0285310721197478	0.588	0.496	1	VAPA	FALSE
0.374369220789057	-0.0516360949939507	0.495	0.413	1	ANKRD31	FALSE
0.374674211805186	-0.108815661432087	0.422	0.387	1	FAIM3	FALSE
0.374674539639377	-0.0473782182990585	0.279	0.237	1	ZNF682	FALSE
0.374901931785853	-0.0440098376518838	0.214	0.184	1	FGF12	FALSE
0.375500254863965	-0.0914283948327565	0.349	0.33	1	GTF3C5	FALSE
0.375629688376172	-0.0960321152117452	0.465	0.418	1	CCDC77	FALSE
0.375897647701778	-0.099908306336284	0.436	0.397	1	LIMD2	FALSE
0.37590004302253	-0.0378533667790314	0.3	0.255	1	TMEM138	FALSE
0.375921021735524	-0.0902600031646319	0.332	0.31	1	KCNC4	FALSE
0.376202200876493	-0.0486715302682728	0.405	0.339	1	PIM2	FALSE
0.376310797581295	-0.0466099872414066	0.192	0.165	1	RPUSD4	FALSE
0.376534456478167	-0.0323065084618288	0.427	0.354	1	CEP164	FALSE
0.377085579209551	-0.0342999333365532	0.188	0.163	1	SCO1	FALSE
0.377183090019641	-0.01632632809122	0.686	0.583	1	CNOT1	FALSE
0.377300808887186	-0.0869022145314198	0.308	0.289	1	MRPL24	FALSE
0.377356938951815	-0.0442542509796293	0.288	0.247	1	TOE1	FALSE
0.377473450391605	-0.0277945375562413	0.115	0.1	1	MYH11	FALSE
0.378808964416628	-0.0604391262670424	0.438	0.361	1	GMFG	FALSE
0.378999941827622	-0.0315480345060722	0.119	0.102	1	ATAD5	FALSE
0.379010211414543	-0.0918557989050627	0.613	0.536	1	TBC1D17	FALSE
0.379221481465376	-0.0733937049829809	0.423	0.393	1	ZNF384	FALSE
0.379431471521754	0.0696288869164557	0.596	0.496	1	MYO1D	FALSE
0.379526954680827	-0.0837090718098499	0.541	0.476	1	RHEB	FALSE
0.379652946642498	-0.0265911362693398	0.12	0.104	1	JAK3	FALSE
0.379789141218149	-0.0359029755987965	0.575	0.482	1	PHIP	FALSE
0.379907713789171	-0.0304859482295845	0.527	0.445	1	ACSF3	FALSE
0.38027051000788	-0.0388445703896562	0.331	0.283	1	HIST1H2BO	FALSE
0.380330952695159	-0.0527520328380937	0.231	0.195	1	DDX31	FALSE
0.380543184330286	-0.0758916570752115	0.154	0.155	1	MEIOB	FALSE
0.38082777488082	-0.0740995150820761	0.645	0.582	1	MGC4771	FALSE
0.380981304649103	-0.0736764763887153	0.61	0.546	1	SEC23B	FALSE
0.381323195199598	-0.0843937644171391	0.455	0.421	1	PIGC	FALSE
0.381365101049627	-0.0229384421523158	0.199	0.172	1	HJURP	FALSE
0.381640068807383	-0.0356897340577093	0.166	0.143	1	C1orf35	FALSE
0.381702726073962	-0.024145563908074	0.591	0.497	1	POMT2	FALSE
0.381768185140662	-0.0653085168491399	0.69	0.612	1	PIPOX	FALSE
0.381768262500245	-0.0341280731178975	0.199	0.171	1	ASCL5	FALSE
0.381833727468488	-0.0402042906101361	0.516	0.422	1	C11orf1	FALSE
0.382014310451537	-0.0363742409902891	0.234	0.202	1	ZNF333	FALSE
0.382089801829111	-0.0396370352083051	0.36	0.305	1	GOLGA1	FALSE
0.382196244372161	-0.0479539865885516	0.346	0.293	1	CALR	FALSE
0.382599814505949	-0.0460690196652243	0.425	0.349	1	SLC25A6	FALSE
0.382807053798048	-0.0978474667696895	0.398	0.364	1	ZNF101	FALSE
0.382852172199385	-0.0351595579174206	0.548	0.461	1	ACTR3	FALSE
0.383086312804244	-0.0464020359305702	0.189	0.163	1	IGSF9	FALSE
0.38333327520612	-0.0454660524530036	0.261	0.223	1	CRAT	FALSE
0.383435539848594	-0.0995988948205773	0.495	0.44	1	RPRD2	FALSE
0.38346420095522	-0.0540127609053299	0.252	0.213	1	RPS18	FALSE
0.38371901765171	-0.0241216723766732	0.129	0.112	1	HEPACAM	FALSE
0.383753182517532	-0.0732147987438445	0.553	0.499	1	GABPA	FALSE
0.383858118260236	-0.0391995003837496	0.332	0.282	1	CNPY2	FALSE
0.384415385212564	-0.102944556429834	0.462	0.416	1	VRK3	FALSE
0.384549038529524	-0.0218310505497899	0.123	0.107	1	RNPEP	FALSE
0.384576729385264	-0.0245760988799764	0.176	0.153	1	EFEMP2	FALSE
0.385141202681259	-0.0490665068701557	0.259	0.221	1	SEC23A	FALSE
0.385171322581424	-0.0781946981297062	0.124	0.127	1	SLC2A14	FALSE
0.385351751529838	-0.105136587079235	0.483	0.42	1	C5orf51	FALSE
0.38536457063053	-0.0352368699887532	0.142	0.123	1	DNAJC11	FALSE
0.385544262904327	-0.0999937771942776	0.557	0.485	1	TCTN3	FALSE
0.385589509430851	-0.0421014233023658	0.238	0.205	1	ABT1	FALSE
0.385750695492372	-0.0479737572528866	0.302	0.256	1	DEDD	FALSE
0.386200863693751	-0.0341496167726281	0.286	0.247	1	C19orf44	FALSE
0.38625671311	-0.062339724996247	0.371	0.31	1	POLG2	FALSE
0.386261582109975	-0.0341323682129294	0.178	0.153	1	SYT2	FALSE
0.386433459083307	-0.0498726689535713	0.351	0.298	1	KIF5C	FALSE
0.386453395804145	-0.0363762543939701	0.537	0.437	1	JRKL	FALSE
0.386553098373096	-0.063300158074634	0.896	0.863	1	TNFAIP8	FALSE
0.386637547843089	-0.0354361053941084	0.617	0.51	1	MYLIP	FALSE
0.386703195303176	-0.0885032203000145	0.516	0.46	1	BTN2A1	FALSE
0.386978576471912	-0.0474605523136338	0.512	0.424	1	MOSPD3	FALSE
0.387208187664548	-0.101371322998498	0.48	0.419	1	CTDSP1	FALSE
0.387395827789319	-0.0792525236248985	0.368	0.299	1	FKBP7	FALSE
0.388267360298776	-0.0186004873600467	0.105	0.091	1	EIF2S3L	FALSE
0.388400186725473	-0.0305552118620733	0.119	0.102	1	HSD17B8	FALSE
0.388407779604524	-0.0530924860348298	0.221	0.188	1	ZDHHC6	FALSE
0.38840845641051	-0.0348178047074569	0.224	0.195	1	TRIM4	FALSE
0.388689943133619	-0.102298510552836	0.206	0.2	1	BAG3	FALSE
0.389031806599207	-0.0521953721400018	0.261	0.222	1	PURG	FALSE
0.389176472899191	-0.0963352011177885	0.379	0.35	1	TMEM87A	FALSE
0.389216090414223	-0.0295133619139527	0.148	0.129	1	ENO2	FALSE
0.389544343877545	-0.0540603561573261	0.631	0.537	1	ARID5A	FALSE
0.389569567450237	-0.0652422743129916	0.347	0.288	1	RASIP1	FALSE
0.389825650545604	-0.0843981607880713	0.448	0.405	1	RP11-793H13.10	FALSE
0.390038844993535	-0.0872584910416057	0.549	0.482	1	FLVCR2	FALSE
0.390371308412824	-0.0309969218218125	0.509	0.426	1	ZNF584	FALSE
0.390506124645175	-0.0566541994192423	0.407	0.343	1	STAT6	FALSE
0.390611307337123	-0.0917754444806883	0.539	0.49	1	FIS1	FALSE
0.390645476303572	-0.0983320192138774	0.562	0.486	1	ZNF277	FALSE
0.390941459333545	-0.0368793576383146	0.373	0.313	1	TIMM10B	FALSE
0.391244700642885	-0.0890783685093263	0.519	0.464	1	EMP3	FALSE
0.391294315593534	-0.0333316999520682	0.12	0.104	1	DOHH	FALSE
0.39146646408413	-0.100317030925332	0.456	0.405	1	ZBTB8OS	FALSE
0.391569004280293	-0.0419012110370448	0.456	0.382	1	FAM175A	FALSE
0.391839444582352	-0.0302793496345661	0.675	0.559	1	ITPK1	FALSE
0.392019170008967	-0.0420231187509386	0.434	0.361	1	AMIGO3	FALSE
0.392019170008967	-0.0420231187509386	0.434	0.361	1	GMPPB	FALSE
0.39228097302212	-0.0820042733243656	0.748	0.671	1	PCSK5	FALSE
0.392656619341092	-0.0531327141441273	0.401	0.335	1	AC011997.1	FALSE
0.392734786858684	-0.0983010496950225	0.444	0.402	1	HELQ	FALSE
