p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
5.69231889338182e-67	0.346705867459937	0.449	0.279	1.15172688169794e-62	HMCN1
5.71638518437079e-67	-0.275763044880037	0.323	0.478	1.15659621435374e-62	MLF2
6.06856678306036e-67	-0.296643084667546	0.304	0.47	1.2278531172166e-62	PURB
7.57330350695527e-67	0.338772242991886	0.709	0.585	1.53230649856226e-62	ATP8A2
8.55841386119873e-67	-0.330042224856218	0.44	0.602	1.73162387653634e-62	REL
1.24623082647408e-66	0.337089122839427	0.608	0.471	2.521498831205e-62	RNLS
1.33570503144511e-66	0.34955760297239	0.739	0.629	2.7025319901229e-62	ATP8A1
1.57674565989742e-66	0.378793281250291	0.531	0.384	3.19022949367044e-62	ADAMTS17
1.74620261705073e-66	-0.365889811566321	0.812	0.887	3.53309175507875e-62	LPIN2
1.7557232364582e-66	-0.260945372566713	0.287	0.431	3.55235482432588e-62	AP003041.2
2.37895722750793e-66	0.290245195280353	0.287	0.151	4.8133441584168e-62	NPAS2
2.89399820972491e-66	0.309649194985494	0.557	0.384	5.85542657773641e-62	NEDD4L
3.63770067163822e-66	0.330463354634714	0.566	0.439	7.36015976892561e-62	SCAI
3.8213490193425e-66	-0.306043459150549	0.714	0.815	7.73173547083568e-62	SOD2
4.52374596611128e-66	-0.30658811141388	0.537	0.68	9.15289521323296e-62	MAP1LC3B
5.24446102545146e-66	0.32140180767296	0.475	0.328	1.06111179927959e-61	SLC39A11
6.04565610078704e-66	0.270033380380792	0.227	0.105	1.22321759887224e-61	EMR1
6.42922993975445e-66	-0.276628929020803	0.217	0.367	1.30082609371052e-61	PPM1J
6.45225679208765e-66	0.323727289414082	0.454	0.304	1.30548511674309e-61	CLVS1
6.61344491724912e-66	-0.31694570994437	0.759	0.862	1.33809831010701e-61	OSBPL3
1.38648314371012e-65	-0.317875184305272	0.259	0.412	2.80527134466869e-61	RAC1
1.44936346836188e-65	0.299252383950079	0.892	0.861	2.93249710553658e-61	ADK
1.46624333371505e-65	0.344072277187608	0.423	0.276	2.96665013710565e-61	MTUS1
1.52427481495481e-65	0.385260684846009	0.455	0.295	3.08406523309806e-61	VAC14
1.5669298163131e-65	-0.319972820909526	0.318	0.47	3.17036909734629e-61	STX11
1.67657846812609e-65	0.334559042612041	0.716	0.604	3.39222121455952e-61	TPK1
1.75599936405353e-65	0.314854834717036	0.709	0.604	3.55291351328951e-61	STPG2
2.56508465586122e-65	-0.300986342089135	0.719	0.826	5.18993578420401e-61	DSE
3.59752405741589e-65	0.268030135492671	0.428	0.254	7.27887042536958e-61	FLT1
3.99083098540882e-65	0.25179195926309	0.221	0.102	8.07464833277767e-61	ARPP21
5.30264633345539e-65	-0.300008753302639	0.358	0.516	1.07288443264803e-60	TRIM8
5.31091916974488e-65	0.325624316374117	0.749	0.635	1.07455827561448e-60	FGD3
5.64819418426884e-65	-0.34570444648248	0.3	0.452	1.14279912930311e-60	IL5RA
6.21889435572015e-65	0.297873353440672	0.416	0.262	1.25826889499286e-60	GRM1
7.62717171498633e-65	0.373397525813455	0.543	0.406	1.54320565309318e-60	PELI2
8.30572951627703e-65	-0.351737491248092	0.286	0.427	1.68049825302833e-60	FHAD1
1.00978227382704e-64	0.311806369558833	0.585	0.462	2.04309247463424e-60	WWC3
1.33370141290158e-64	0.255080961094105	0.275	0.14	2.69847806872376e-60	SYT9
1.48053317439668e-64	0.322000698427337	0.36	0.198	2.99556277175681e-60	SGIP1
1.81048939925939e-64	0.27979927785793	0.287	0.141	3.66316320152152e-60	TET1
1.81347675489673e-64	0.316013146222479	0.335	0.188	3.66920751818256e-60	ZNF831
2.27238115966605e-64	0.334354039715264	0.629	0.505	4.59770880035233e-60	ARHGEF7
2.34045060841916e-64	-0.306335531591043	0.182	0.315	4.73543371601449e-60	FAM129B
2.55299281532756e-64	-0.291107170191238	0.517	0.661	5.16547036325225e-60	ATP6V1A
2.87303305036022e-64	0.252779693576606	0.241	0.112	5.81300777079384e-60	KIT
4.25125586406796e-64	-0.274002461679404	0.283	0.435	8.60156598976871e-60	FIBP
4.52478629333834e-64	-0.325008767907371	0.336	0.493	9.15500010731147e-60	SLC20A1
6.18091200122333e-64	-0.283373970439344	0.188	0.329	1.25058392520752e-59	ICAM1
6.38231870445266e-64	-0.308845302226937	0.339	0.478	1.29133454347191e-59	WDR25
7.64817114405724e-64	0.294915765915566	0.406	0.27	1.5474544675771e-59	PIK3C2G
8.00591610828151e-64	-0.285870547103686	0.41	0.554	1.6198370061886e-59	NCOA6
1.10625820321412e-63	-0.293432450375076	0.232	0.374	2.23829222256312e-59	GABARAPL2
1.31658479810672e-63	0.339556331163216	0.638	0.52	2.66384602200933e-59	FAF1
1.86477931805834e-63	-0.346117256585979	0.5	0.638	3.77300799422744e-59	CORO1C
1.97052098372738e-63	-0.281910957613098	0.284	0.441	3.98695510637561e-59	ZHX1
2.07677063059222e-63	-0.311476078335294	0.486	0.624	4.20193001687723e-59	ATP1A1
2.20273347740224e-63	-0.322589421096512	0.58	0.709	4.45679064482796e-59	CSK
2.4656504365908e-63	0.310660982830558	0.391	0.244	4.98875052835417e-59	C8orf34
2.50241388751636e-63	0.374546606017395	0.617	0.467	5.06313401861186e-59	NRIP1
4.07091926336536e-63	-0.373836750827453	0.313	0.459	8.23669094556714e-59	BATF
4.50786965330847e-63	-0.262752099326365	0.288	0.429	9.12077266953904e-59	METTL23
4.83802667295567e-63	-0.307479263766837	0.17	0.308	9.7887793673912e-59	CHRNA1
4.90427371069043e-63	-0.3103949400392	0.385	0.543	9.92281699883996e-59	ADHFE1
5.26223560900067e-63	-0.276216927577589	0.295	0.45	1.06470813076911e-58	TMEM223
6.90523580125883e-63	0.326120459009572	0.602	0.479	1.3971363596687e-58	SUGCT
7.0436120831772e-63	0.300100402237257	0.463	0.324	1.42513403278924e-58	SLC25A13
9.66683848747588e-63	-0.261144199432922	0.157	0.29	1.955891431171e-58	CTD-2600O9.1
1.0691085095474e-62	-0.271294931980112	0.228	0.371	2.16312724736725e-58	CHRNE
1.64254293458393e-62	-0.257076743507799	0.16	0.296	3.32335711954367e-58	VAMP2
1.70340399232518e-62	-0.283916630856382	0.464	0.61	3.44649729767154e-58	AZIN1
2.06015193383443e-62	0.309137832771741	0.333	0.184	4.16830540772721e-58	CDH8
2.13581358037636e-62	0.289688820437447	0.782	0.69	4.32139161717549e-58	TAB2
2.66930812324121e-62	0.330456920018524	0.81	0.726	5.40081112575393e-58	DPYD
3.34227731123881e-62	-0.313966201282283	0.212	0.35	6.76242968382948e-58	CTSB
3.59159057729033e-62	-0.336540525214922	0.462	0.61	7.26686521503153e-58	NPC1
4.0621596494436e-62	0.259714302478651	0.315	0.184	8.21896761871923e-58	MMRN1
4.1441614436604e-62	-0.277717045115255	0.293	0.444	8.38488184895808e-58	MAPK1IP1L
4.69979331538993e-62	0.272229875808919	0.257	0.122	9.50909181502845e-58	EDA
4.97139591943163e-62	-0.260813784245422	0.475	0.615	1.0058625363786e-57	ING2
5.72566332515164e-62	-0.275008851260725	0.33	0.478	1.15847346057793e-57	MGAT2
6.29804374464071e-62	-0.313785919733577	0.269	0.403	1.27428319085315e-57	PARP10
6.61751478630464e-62	-0.273620242070714	0.317	0.453	1.33892176671302e-57	TFRC
8.74833691185163e-62	-0.317949071339295	0.291	0.444	1.77005100737494e-57	CPNE5
8.76525796875771e-62	0.320214860582157	0.461	0.31	1.77347464481875e-57	ZPBP
9.01662672080476e-62	-0.290715863323367	0.478	0.62	1.82433408442043e-57	MRPL18
9.40947735563068e-62	-0.380913302818501	0.468	0.605	1.90381955336476e-57	GPR68
1.49337812641684e-61	-0.261586369241643	0.884	0.936	3.02155196317918e-57	CHD2
1.65877396058427e-61	0.273896869810723	0.308	0.165	3.35619735445015e-57	EYA4
1.67011387303031e-61	-0.275385337119751	0.387	0.532	3.37914139930224e-57	SLC16A6
1.68889386081587e-61	0.294317555679395	0.395	0.252	3.41713894858874e-57	UNC45B
1.99220314658056e-61	0.321027670503305	0.768	0.679	4.03082462647645e-57	ZNF407
2.14748912559563e-61	-0.285369855910595	0.359	0.504	4.34501474781764e-57	JMJD6
2.20967252689461e-61	-0.338504857606961	0.318	0.448	4.47083042366586e-57	FTH1
2.32686371925217e-61	-0.287172999239984	0.3	0.45	4.70794336316292e-57	B3GNT5
2.35315480492611e-61	-0.329248028574988	0.26	0.408	4.761138116807e-57	PLIN2
2.56412153418013e-61	-0.381265963364903	0.562	0.704	5.18798710010665e-57	KAT2B
2.80536966144367e-61	0.301379158308783	0.382	0.226	5.67610443599898e-57	AC022431.2
2.96081666086026e-61	0.325106184585929	0.757	0.678	5.99062034991857e-57	HS2ST1
3.14167169275862e-61	0.298767461232395	0.312	0.172	6.35654433595852e-57	ARHGEF4
3.73780863283478e-61	0.329649700782349	0.459	0.312	7.56270820681461e-57	SOX5
6.73763835928245e-61	-0.281037510796271	0.31	0.458	1.36322636923362e-56	PPP1R18
6.78507081306183e-61	0.26810140813035	0.376	0.23	1.3728233776068e-56	FSTL4
6.94267593803059e-61	0.318089239193151	0.549	0.414	1.40471162254173e-56	TANC1
7.35521240506416e-61	0.32115878937448	0.465	0.319	1.48818012591663e-56	CCDC178
1.17141572076613e-60	-0.297526218064309	0.383	0.533	2.37012542782611e-56	MYNN
1.32493572720084e-60	-0.305458818982889	0.353	0.504	2.68074245684546e-56	PPP1R15B
1.39893740935813e-60	-0.287551521730158	0.59	0.712	2.8304700603543e-56	TSC22D1
1.44026173892971e-60	-0.363196245574531	0.62	0.721	2.91408157637648e-56	GNG7
1.51374212324313e-60	-0.278906104328236	0.477	0.623	3.06275443795782e-56	SIAH2
1.78208139069578e-60	-0.309887451921319	0.471	0.607	3.60568527779477e-56	SRSF3
1.80821958737006e-60	0.262197784250006	0.272	0.132	3.65857069112584e-56	MSRB3
2.25954615438433e-60	0.262477683878098	0.288	0.158	4.57173973416582e-56	NOX4
2.55816281460666e-60	0.333885511948288	0.495	0.352	5.17593082279365e-56	LUZP2
2.86001341484901e-60	-0.261907161398693	0.437	0.579	5.786665142264e-56	IBA57
4.68264882300568e-60	-0.251847652970696	0.274	0.419	9.47440336358739e-56	NID1
4.69396106168149e-60	0.313102866788286	0.486	0.346	9.49729141610017e-56	SPOCK3
4.93382243938947e-60	0.307287856262329	0.678	0.555	9.98260294161672e-56	SPEF2
5.23190636226698e-60	0.298990085662904	0.401	0.252	1.05857161427748e-55	MAP2
8.82565641988278e-60	0.312175874231058	0.464	0.317	1.78569506343488e-55	GAREM
9.88143236024937e-60	-0.260525789083253	0.237	0.385	1.99931020944926e-55	HMGA1
1.10882726396485e-59	-0.265334549811397	0.326	0.471	2.24349020318007e-55	RPL36AL
1.14340005523346e-59	-0.256865422686801	0.357	0.504	2.31344133175387e-55	ZNF219
1.28925268820708e-59	-0.253528557795868	0.237	0.376	2.60854496404939e-55	PITPNM1
3.2692107452494e-59	-0.31904136949963	0.874	0.927	6.61459410086311e-55	RP11-12J10.3
3.36533067247357e-59	-0.290753725513426	0.421	0.575	6.80907354961578e-55	MASTL
4.17280682384784e-59	0.305200646725214	0.736	0.653	8.44284004669134e-55	WDPCP
4.19435883985684e-59	-0.301393167726714	0.428	0.584	8.48644624068234e-55	GPR137
4.26801148872411e-59	-0.270239187339038	0.205	0.352	8.63546764513549e-55	UNC13D
4.28012581756643e-59	0.306602425749022	0.513	0.355	8.65997856668216e-55	PSD3
5.56909756941049e-59	-0.318983960003848	0.295	0.446	1.12679551121882e-54	RRP12
7.15757659524879e-59	-0.265062859792151	0.254	0.384	1.44819247251669e-54	TBK1
7.42250413174728e-59	0.289961969884902	0.418	0.261	1.50179526097643e-54	TMEFF2
8.26965711503665e-59	-0.267467229879919	0.32	0.467	1.67319972408537e-54	CCDC85B
1.00090423538983e-58	-0.325315934678026	0.547	0.671	2.02512953946425e-54	SLC2A1
1.46450961161949e-58	-0.30624770836922	0.397	0.553	2.96314229718971e-54	PHYH
1.57222742311558e-58	-0.292509193987105	0.512	0.641	3.18108774518975e-54	WDR82
1.68014380712054e-58	0.276546730182508	0.319	0.178	3.39943496494699e-54	NXPH1
1.76463104451776e-58	-0.31242417575264	0.493	0.645	3.57037799237279e-54	NHSL2
1.79368253340004e-58	0.284809516297265	0.452	0.323	3.62915786982831e-54	SCAPER
1.84651647595125e-58	-0.266058281095226	0.249	0.392	3.73605678579217e-54	LYAR
2.76684836230087e-58	-0.295820732027351	0.345	0.508	5.59816429144335e-54	RASSF1
2.87120491175074e-58	-0.355753142244244	0.495	0.62	5.80930889794528e-54	MYOM2
3.30338694704187e-58	-0.332444646984925	0.414	0.543	6.68374280994981e-54	SH3BP2
4.06900810991884e-58	-0.278661662025991	0.233	0.375	8.2328241087988e-54	RMDN3
5.17420025802767e-58	-0.277863622937441	0.275	0.419	1.04689593820674e-53	OSM
5.49688628737922e-58	-0.267265373095289	0.382	0.528	1.11218500252544e-53	PURA
6.17896980971677e-58	-0.298832488886364	0.278	0.422	1.25019096159999e-53	PTGER2
6.75371640371175e-58	0.321661693025204	0.808	0.738	1.366479439963e-53	HIVEP1
7.54663835214241e-58	0.270811146393054	0.262	0.132	1.52691133778897e-53	FGD5
8.01895401554628e-58	0.274552894979014	0.327	0.182	1.62247496596548e-53	SH3D19
8.52956856167653e-58	-0.302768749910855	0.526	0.664	1.72578760708401e-53	CRY1
1.11371500370591e-57	0.342723918913543	0.519	0.377	2.25337956699817e-53	CCDC171
1.18493063696595e-57	-0.378185992943677	0.458	0.585	2.39747015777321e-53	EPS15
1.38069321603118e-57	0.292830649284598	0.333	0.187	2.7935565839959e-53	ADAM23
1.39396027251988e-57	-0.254028828469249	0.232	0.376	2.82039981938948e-53	SETD9
1.65057027684352e-57	-0.273081676205233	0.331	0.479	3.33959884113749e-53	TAP1
2.24282752256193e-57	0.277773316709419	0.384	0.245	4.53791292639956e-53	GPM6A
2.26590836722014e-57	-0.323677926396357	0.354	0.513	4.5846123993965e-53	CHD4
2.55384300279747e-57	-0.337190393283704	0.333	0.494	5.16719054756013e-53	GDPD5
3.23310593411173e-57	-0.391072244829315	0.419	0.563	6.54154323648827e-53	LYN
4.13947723049395e-57	-0.265877718842973	0.226	0.372	8.37540428045841e-53	EHBP1L1
4.17700825025067e-57	-0.291402918673942	0.732	0.83	8.45134079273218e-53	RHOF
4.46870921231019e-57	0.252705534180465	0.325	0.193	9.0415393492672e-53	RAPGEF5
4.94382033795046e-57	0.343071921475914	0.697	0.591	1.00028316897752e-52	TMEM123
5.56509251186291e-57	-0.267305261950316	0.345	0.483	1.12598516792522e-52	IL12RB1
5.59580883381928e-57	-0.260488873726748	0.513	0.648	1.13220000134665e-52	NQO2
7.31520129999738e-57	-0.280419343150532	0.31	0.451	1.48008467902847e-52	ARF1
7.65903971541816e-57	-0.262955356094036	0.414	0.554	1.54965350562056e-52	STAT6
7.79561248908069e-57	0.327904675406261	0.538	0.402	1.5772862749157e-52	SHQ1
7.90168026148746e-57	-0.250595997003275	0.281	0.422	1.59874696730676e-52	PSMG1
8.75744645174215e-57	0.264828274059066	0.901	0.847	1.77189414058099e-52	C12orf79
8.75985119052968e-57	0.341641181552254	0.674	0.553	1.77238069137987e-52	TGFBR1
8.89800876465476e-57	-0.307478352514315	0.32	0.461	1.8003341133526e-52	RIPK2
1.00708539121042e-56	-0.292301355970165	0.444	0.598	2.03763587203604e-52	IRF1
1.25738936600723e-56	0.257902731914675	0.306	0.171	2.54407590424242e-52	VWF
1.30044673331905e-56	0.313579508053691	0.609	0.487	2.63119387552443e-52	CHCHD3
1.33715960451041e-56	-0.326392240564194	0.374	0.523	2.70547502780592e-52	STOM
1.54540307581393e-56	0.282497198086645	0.353	0.227	3.12681404329432e-52	ZNF573
1.6002054984101e-56	-0.252335926143192	0.177	0.312	3.23769578493316e-52	SEZ6
1.70183082465646e-56	0.317785172601418	0.772	0.67	3.44331430752741e-52	MARCH1
2.17903727067122e-56	0.281167551533996	0.385	0.247	4.40884610974908e-52	GNA14
2.26546376955753e-56	-0.332459937772436	0.561	0.677	4.58371284494575e-52	IGF2R
3.47646673284456e-56	0.293751468425388	0.341	0.202	7.0339351405644e-52	GPA33
3.85804765647186e-56	0.296827970164997	0.785	0.719	7.80598782333952e-52	EPS15L1
4.74251593740662e-56	0.269989486491159	0.251	0.135	9.59553249615481e-52	RNF165
4.74594246777263e-56	-0.296123807095645	0.736	0.829	9.60246539504436e-52	SKI
5.06264837419039e-56	0.278538995208033	0.863	0.818	1.02432564554994e-51	PLCL2
6.26965871832101e-56	0.269665761312154	0.525	0.385	1.26854004847789e-51	SLC4A4
7.1912870901498e-56	0.256092407098836	0.246	0.126	1.45501311695001e-51	SNPH
7.32811198689882e-56	-0.279491138714593	0.611	0.734	1.48269689830924e-51	BTG1
7.77035808826845e-56	0.322964247936229	0.486	0.348	1.57217655199936e-51	STK38
8.01682109535133e-56	-0.267267423625339	0.16	0.279	1.62204341222244e-51	PPM1F
9.84839048129829e-56	-0.300555564333328	0.405	0.552	1.99262484608108e-51	IFIH1
9.94398498399309e-56	0.30024628100835	0.635	0.517	2.01196648181132e-51	MARCH3
1.30434197895434e-55	0.268172388429105	0.318	0.177	2.63907512601831e-51	CCDC39
1.45628281415961e-55	-0.321304132119926	0.304	0.45	2.94649701788913e-51	TIGIT
1.47569130469056e-55	-0.259103974549575	0.235	0.371	2.98576621678041e-51	ARPP19
1.60566514078905e-55	0.315441104889462	0.432	0.294	3.24874227935849e-51	C12orf4
1.61348342160168e-55	-0.283355561825401	0.496	0.62	3.26456100692668e-51	SNX5
1.8068638433752e-55	-0.255585332312313	0.3	0.438	3.65582761430104e-51	STX10
2.15848958520904e-55	0.286522325707738	0.367	0.234	4.36727197775346e-51	SFXN1
3.73737921176512e-55	-0.260679166539947	0.402	0.545	7.56183935916438e-51	EMG1
3.74566853763828e-55	0.3398417655747	0.521	0.385	7.57861115220354e-51	YPEL2
4.20095497057409e-55	0.265095750660324	0.336	0.2	8.49979219196255e-51	ZNF521
4.58912817598883e-55	-0.257926364387768	0.552	0.682	9.28518303847821e-51	CD164
5.4796324509394e-55	-0.321531989383776	0.855	0.911	1.10869403379857e-50	FAM53B
6.6465301769273e-55	-0.304290959636259	0.654	0.766	1.3447924506977e-50	LPIN1
9.02345752552515e-55	-0.262197602046267	0.34	0.491	1.8257161611395e-50	RRM2B
1.33033927522057e-54	0.276117387606634	0.32	0.178	2.69167545555378e-50	FBLN7
1.37748696356272e-54	0.310850125499329	0.652	0.551	2.78706937337645e-50	C9orf3
1.53848258419031e-54	0.325956419251251	0.589	0.461	3.11281181259225e-50	COG5
1.54025812731781e-54	-0.255877049035045	0.256	0.383	3.11640426900212e-50	WARS
1.63996838253344e-54	0.319550644004092	0.631	0.523	3.31814802837991e-50	TLDC1
1.66867890659738e-54	-0.258159298006737	0.44	0.583	3.37623803171848e-50	UNK
1.81097694411486e-54	0.308353459356136	0.604	0.488	3.6641496510276e-50	FUT8
2.52124144356784e-54	0.286654149574228	0.458	0.323	5.10122781277082e-50	PTH2R
2.57871320787547e-54	0.306084626590857	0.757	0.659	5.21751043349444e-50	CSMD3
3.42985537055447e-54	-0.287750118411235	0.448	0.583	6.93962637124286e-50	NAP1L1
5.79942355464333e-54	-0.33839731459032	0.35	0.511	1.17339736781098e-49	RARG
5.99991121297992e-54	0.308886844606111	0.697	0.579	1.21396203572223e-49	SKAP1
6.09082944154124e-54	-0.268188293434647	0.357	0.498	1.23235752090704e-49	SPSB2
7.38291521767304e-54	0.293087819607524	0.369	0.228	1.49378523599179e-49	RIT2
7.98706894945297e-54	0.271094820329489	0.372	0.233	1.61602366054282e-49	DNAH8
9.50393889662064e-54	-0.256036703948956	0.414	0.552	1.92293195695325e-49	CLK3
1.01290157643359e-53	-0.270490223340653	0.376	0.517	2.04940375959808e-49	ZFP36L2
1.09263527957588e-53	-0.270366574345145	0.416	0.55	2.21072896116587e-49	GLUD1
1.13281107955179e-53	-0.267627440277732	0.308	0.446	2.29201665725713e-49	PIEZO1
1.1750369182885e-53	0.317003222702845	0.665	0.555	2.37745219677313e-49	WDR7
1.21132857901656e-53	0.275907652051912	0.311	0.168	2.45088111392421e-49	KIF6
1.54647372771042e-53	0.286725974158278	0.424	0.29	3.1289802932765e-49	EDIL3
1.86062891182779e-53	-0.290827489450664	0.375	0.507	3.76461047730118e-49	BTBD19
2.15122220237819e-53	-0.274538537097797	0.521	0.655	4.3525678820718e-49	PTP4A1
2.20366209678019e-53	0.267959075265581	0.28	0.151	4.45866952041535e-49	PCDH11X
2.24420590938242e-53	0.301454448918652	0.716	0.609	4.54070181645346e-49	PTPN4
2.38563070106282e-53	-0.28293772048392	0.411	0.559	4.8268465974604e-49	BAD
2.5483673318713e-53	-0.260913359150271	0.467	0.61	5.1561116225752e-49	TOB1
2.8826850040783e-53	-0.265210859097678	0.19	0.308	5.83253656875161e-49	GRASP
2.95340061006403e-53	-0.25715735330513	0.339	0.476	5.97561545434255e-49	RPL24
3.85499619854567e-53	0.323690741183479	0.687	0.567	7.79981380851745e-49	ANKH
3.86332174198514e-53	-0.28548429207308	0.465	0.611	7.81665888055853e-49	TOB2
4.12755534611454e-53	-0.280312961904605	0.269	0.423	8.35128273179356e-49	WEE1
4.15601895571022e-53	0.309131595380507	0.441	0.289	8.40887315308849e-49	ANO3
4.7100038380052e-53	0.337623915989127	0.685	0.574	9.52975076543592e-49	CCDC109B
4.89417802328445e-53	-0.269012114312915	0.341	0.47	9.90239039451143e-49	ASAH1
5.05291141285441e-53	0.271238322498908	0.347	0.208	1.02235556616283e-48	ADGB
5.62137189554015e-53	0.254942666012213	0.321	0.189	1.13737217562464e-48	C10ORF68
5.68849586754776e-53	-0.269136351578566	0.632	0.748	1.15095336888094e-48	KDM2B
6.15276090257483e-53	0.290173655507789	0.502	0.36	1.24488811341796e-48	TTC9
6.82652820100324e-53	-0.272207677917999	0.652	0.764	1.38121145090898e-48	MNT
7.99859017783555e-53	0.283976964696166	0.426	0.276	1.61835475068147e-48	ARRDC4
8.82918170809387e-53	-0.253897705225652	0.361	0.496	1.78640833499863e-48	ZNF398
9.04810764813894e-53	-0.274645810768265	0.847	0.921	1.83070362044795e-48	UBE2D3
1.07436715393252e-52	0.314042050492602	0.604	0.49	2.17376706255167e-48	PIP5K1B
1.13326218440471e-52	-0.283620578753372	0.477	0.61	2.29292937770606e-48	ACBD5
1.2056721953698e-52	-0.287362579422905	0.349	0.493	2.43943655289171e-48	CSNK1E
1.30535413602508e-52	0.270991516713042	0.845	0.804	2.64112302341955e-48	KAT6B
1.45221684723377e-52	-0.258907310053864	0.208	0.34	2.93827034700808e-48	MYO1C
1.48539768510972e-52	-0.266307582736956	0.443	0.571	3.0054051362825e-48	GNL1
1.63298345091547e-52	-0.252464178914278	0.58	0.693	3.30401541623728e-48	TGIF2-C20orf24
1.84284585863512e-52	-0.297584876373443	0.535	0.659	3.72863002577644e-48	HIP1
1.91420332870137e-52	0.333353761219988	0.565	0.453	3.87300759496148e-48	CBL
1.96000147411177e-52	-0.282490728146266	0.662	0.764	3.96567098257034e-48	ARAP1
2.27555310175826e-52	-0.289394849123998	0.591	0.714	4.6041265907875e-48	ZFP36L1
2.42401045883304e-52	0.277709473099794	0.339	0.207	4.90450036135688e-48	SLC1A1
4.13223995584152e-52	0.258230543224209	0.348	0.212	8.36076110265415e-48	RXFP1
4.31117365232108e-52	0.263819985291856	0.375	0.234	8.72279765074124e-48	L3MBTL4
4.31232555329912e-52	-0.279603646508187	0.396	0.522	8.72512829199011e-48	UPP1
5.73012674943072e-52	0.29955951080335	0.566	0.462	1.15937654521232e-47	SMPD3
6.43457514960866e-52	-0.266960958248491	0.325	0.475	1.30190759002032e-47	GABARAPL1
6.90912034278231e-52	-0.276166495594804	0.477	0.613	1.39792231895515e-47	MAPKAPK3
7.40436750351739e-52	-0.250856229632858	0.241	0.367	1.49812567698667e-47	RP11-20I23.1
7.6334869618304e-52	0.283149395418837	0.452	0.304	1.54448341698714e-47	GABRB1
8.69891900006008e-52	-0.258928110934937	0.52	0.64	1.76005228128216e-47	JADE2
9.34054871147043e-52	0.287993728763452	0.374	0.237	1.88987322079181e-47	NOL4
1.38433500868257e-51	-0.253676335777109	0.525	0.655	2.80092502306744e-47	PSMB9
1.64575144242012e-51	0.297580751979545	0.711	0.621	3.32984889344862e-47	SOX6
1.76528259611882e-51	0.301908582827464	0.55	0.42	3.57169627672721e-47	KHDRBS2
1.90408206820299e-51	0.30737238522747	0.636	0.535	3.85252924859512e-47	PEAK1
2.72305002385117e-51	-0.287585390974065	0.51	0.645	5.50954711325807e-47	DEDD2
3.0235872068865e-51	-0.337589830015429	0.699	0.797	6.11762399569345e-47	RAB27A
3.53118602203239e-51	-0.271252810469545	0.295	0.427	7.14464867837814e-47	ANKRD13A
3.5423098579943e-51	-0.27428444128221	0.739	0.833	7.16715553567987e-47	PNKD
3.73360079104368e-51	-0.285945926606047	0.495	0.616	7.55419448051868e-47	NDRG1
3.79777843669257e-51	-0.263290278617759	0.505	0.629	7.68404511096007e-47	TNK2
4.08186930860995e-51	-0.26100717293563	0.363	0.502	8.25884617211051e-47	C12orf61
4.99673490555211e-51	0.257624851162444	0.271	0.14	1.01098937344036e-46	GABRB2
5.15754576262109e-51	0.279462507293547	0.334	0.204	1.04352623415113e-46	LPAR3
5.42420759681027e-51	0.264177501241305	0.321	0.193	1.09747992306262e-46	C5orf17
5.75394188507053e-51	-0.274729328110548	0.244	0.375	1.16419506160632e-46	DAGLA
6.1000727719507e-51	-0.303537509208598	0.527	0.65	1.23422772394879e-46	ANKRD28
6.21981083997028e-51	-0.280496025004153	0.349	0.491	1.25845432725119e-46	DUSP6
8.89991595823466e-51	0.314342108500191	0.806	0.735	1.80071999582962e-46	AAK1
1.06752435709987e-50	-0.258326942061396	0.301	0.434	2.15992203172016e-46	CYP4V2
1.24446978072555e-50	-0.294013759600252	0.579	0.691	2.51793570734201e-46	CAPZA1
1.76936030130699e-50	0.254946726026507	0.293	0.171	3.57994669763443e-46	HPGD
2.02348984484327e-50	-0.272681128159815	0.632	0.743	4.09412700307139e-46	NFKBIZ
2.26159904566018e-50	0.251528265015139	0.285	0.155	4.57589334908424e-46	PPP1R1C
2.68965979634653e-50	-0.334824644919237	0.41	0.546	5.44198866594794e-46	CTD-2547L24.3
3.19974876380745e-50	0.289307757337974	0.444	0.322	6.47405167381161e-46	FOXJ3
3.75251186255809e-50	0.293350371329263	0.803	0.748	7.59245725151378e-46	SIPA1L1
4.10470843013013e-50	-0.283595804435489	0.456	0.583	8.30505656668229e-46	KIF13B
4.80685913514509e-50	-0.272634832823434	0.295	0.431	9.72571808813906e-46	FBXL14
5.20127807913734e-50	-0.311878756811356	0.299	0.419	1.05237459375186e-45	FGR
5.23474243967254e-50	-0.2729441275152	0.28	0.42	1.05914543781895e-45	KIF1B
7.15376533266794e-50	0.288343426497486	0.654	0.563	1.44742133975871e-45	SPECC1
7.33809832321064e-50	-0.291408623592272	0.579	0.701	1.48471743373521e-45	CCDC12
7.8316564732245e-50	0.266079300352453	0.479	0.323	1.58457905422751e-45	PLXDC2
8.01019202240522e-50	-0.268998504495803	0.289	0.419	1.62070215189325e-45	ST6GALNAC6
8.75184557217284e-50	0.300641334669738	0.399	0.251	1.77076091461773e-45	SOBP
9.38056218436469e-50	-0.258214550437135	0.379	0.518	1.89796914676251e-45	BCL2L2
9.68208601238039e-50	0.254096612926111	0.325	0.199	1.95897646288492e-45	TUSC3
1.16862380014116e-49	0.283295511019248	0.42	0.296	2.3644765348256e-45	NAV3
1.35212308937601e-49	-0.256300518599533	0.393	0.524	2.73575064673447e-45	ZNF706
1.35907034195675e-49	-0.256202908084117	0.089	0.197	2.7498070228811e-45	LONRF2
